"idPlayer","namePlayer","dateBirth","numberJersey","idTeam","teamName","slugTeam","cityTeam","slugPlayer","yearSeasonFirst","yearSeasonLast","yearDraft","numberRound","numberOverallPick","slugSeason","nameSchool","nameOrganizationFrom","heightInches","weightLBS","countSeasonsPlayed","pts","ast","treb","ratioPIE","urlNBAAPI","nameFirst","nameLast","namePlayerAbbr","codeTeam","urlPlayerStats","urlPlayerThumbnail","urlPlayerHeadshot","urlPlayerActionPhoto","urlPlayerPhoto"
201586,"Serge Ibaka",1989-09-18,9,1610612761,"Raptors","TOR","Toronto","serge_ibaka",2010,2020,2008,1,24,"2019-20",NA,"Ricoh Manresa/Democratic Republic of the Congo",84,235,10,14.3,1.2,8.1,0.125,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201586","Serge","Ibaka","S. Ibaka","raptors","https://stats.nba.com/player/201586","https://stats.nba.com/media/players/230x185/201586.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201586.png","https://stats.nba.com/media/players/700/201586.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201586.png"
201587,"Nicolas Batum",1988-12-14,5,1610612766,"Hornets","CHA","Charlotte","nicolas_batum",2009,2020,2008,1,25,"2019-20",NA,"Le Mans/France",81,230,11,3.6,3,4.1,0.064,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201587","Nicolas","Batum","N. Batum","hornets","https://stats.nba.com/player/201587","https://stats.nba.com/media/players/230x185/201587.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201587.png","https://stats.nba.com/media/players/700/201587.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201587.png"
201588,"George Hill",1986-05-04,3,1610612749,"Bucks","MIL","Milwaukee","george_hill",2009,2020,2008,1,26,"2019-20",NA,"IUPUI/USA",75,188,11,10.2,2.9,3.1,0.13,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201588","George","Hill","G. Hill","bucks","https://stats.nba.com/player/201588","https://stats.nba.com/media/players/230x185/201588.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201588.png","https://stats.nba.com/media/players/700/201588.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201588.png"
201599,"DeAndre Jordan",1988-07-21,6,1610612751,"Nets","BKN","Brooklyn","deandre_jordan",2009,2020,2008,2,35,"2019-20","Texas A&M","Texas A&M/USA",83,265,11,8.1,2.1,10,0.183,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201599","DeAndre","Jordan","D. Jordan","nets","https://stats.nba.com/player/201599","https://stats.nba.com/media/players/230x185/201599.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201599.png","https://stats.nba.com/media/players/700/201599.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201599.png"
201609,"Goran Dragic",1986-05-06,7,1610612748,"Heat","MIA","Miami","goran_dragic",2009,2020,2008,2,45,"2019-20",NA,"Union Olimpija/Slovenia",75,190,11,15.7,4.8,3.1,0.112,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201609","Goran","Dragic","G. Dragic","heat","https://stats.nba.com/player/201609","https://stats.nba.com/media/players/230x185/201609.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201609.png","https://stats.nba.com/media/players/700/201609.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201609.png"
201933,"Blake Griffin",1989-03-16,23,1610612765,"Pistons","DET","Detroit","blake_griffin",2010,2020,2009,1,1,"2019-20","Oklahoma","Oklahoma/USA",81,250,9,15.5,3.3,4.7,0.084,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201933","Blake","Griffin","B. Griffin","pistons","https://stats.nba.com/player/201933","https://stats.nba.com/media/players/230x185/201933.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201933.png","https://stats.nba.com/media/players/700/201933.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201933.png"
201935,"James Harden",1989-08-26,13,1610612745,"Rockets","HOU","Houston","james_harden",2010,2020,2009,1,3,"2019-20","Arizona State","Arizona State/USA",77,220,10,38.2,7.5,5.8,0.199,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201935","James","Harden","J. Harden","rockets","https://stats.nba.com/player/201935","https://stats.nba.com/media/players/230x185/201935.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201935.png","https://stats.nba.com/media/players/700/201935.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201935.png"
201937,"Ricky Rubio",1990-10-21,11,1610612756,"Suns","PHX","Phoenix","ricky_rubio",2012,2020,2009,1,5,"2019-20",NA,"FC Barcelona/Spain",75,190,8,13.9,9.3,4.7,0.124,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201937","Ricky","Rubio","R. Rubio","suns","https://stats.nba.com/player/201937","https://stats.nba.com/media/players/230x185/201937.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201937.png","https://stats.nba.com/media/players/700/201937.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201937.png"
201939,"Stephen Curry",1988-03-14,30,1610612744,"Warriors","GSW","Golden State","stephen_curry",2010,2020,2009,1,7,"2019-20","Davidson","Davidson/USA",75,185,10,20.3,6.5,5,0.123,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201939","Stephen","Curry","S. Curry","warriors","https://stats.nba.com/player/201939","https://stats.nba.com/media/players/230x185/201939.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201939.png","https://stats.nba.com/media/players/700/201939.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201939.png"
201942,"DeMar DeRozan",1989-08-07,10,1610612759,"Spurs","SAS","San Antonio","demar_derozan",2010,2020,2009,1,9,"2019-20","USC","USC/USA",78,220,10,21.5,4.9,5.3,0.126,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201942","DeMar","DeRozan","D. DeRozan","spurs","https://stats.nba.com/player/201942","https://stats.nba.com/media/players/230x185/201942.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201942.png","https://stats.nba.com/media/players/700/201942.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201942.png"
201949,"James Johnson",1987-02-20,16,1610612748,"Heat","MIA","Miami","james_johnson",2010,2020,2009,1,16,"2019-20","Wake Forest","Wake Forest/USA",79,240,10,3.3,0.7,1.8,0.061,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201949","James","Johnson","J. Johnson","heat","https://stats.nba.com/player/201949","https://stats.nba.com/media/players/230x185/201949.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201949.png","https://stats.nba.com/media/players/700/201949.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201949.png"
201950,"Jrue Holiday",1990-06-12,11,1610612740,"Pelicans","NOP","New Orleans","jrue_holiday",2010,2020,2009,1,17,"2019-20","UCLA","UCLA/USA",75,205,10,19.9,6.5,4.9,0.112,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201950","Jrue","Holiday","J. Holiday","pelicans","https://stats.nba.com/player/201950","https://stats.nba.com/media/players/230x185/201950.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201950.png","https://stats.nba.com/media/players/700/201950.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201950.png"
201952,"Jeff Teague",1988-06-10,0,1610612750,"Timberwolves","MIN","Minnesota","jeff_teague",2010,2020,2009,1,19,"2019-20","Wake Forest","Wake Forest/USA",75,195,10,14,6.3,2.8,0.113,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201952","Jeff","Teague","J. Teague","timberwolves","https://stats.nba.com/player/201952","https://stats.nba.com/media/players/230x185/201952.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201952.png","https://stats.nba.com/media/players/700/201952.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201952.png"
201959,"Taj Gibson",1985-06-24,67,1610612752,"Knicks","NYK","New York","taj_gibson",2010,2020,2009,1,26,"2019-20","USC","USC/USA",81,232,10,4.3,1.1,4.2,0.074,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201959","Taj","Gibson","T. Gibson","knicks","https://stats.nba.com/player/201959","https://stats.nba.com/media/players/230x185/201959.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201959.png","https://stats.nba.com/media/players/700/201959.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201959.png"
201960,"DeMarre Carroll",1986-07-27,77,1610612759,"Spurs","SAS","San Antonio","demarre_carroll",2010,2020,2009,1,27,"2019-20","Missouri","Missouri/USA",78,215,10,2.5,0.8,2.3,0.032,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201960","DeMarre","Carroll","D. Carroll","spurs","https://stats.nba.com/player/201960","https://stats.nba.com/media/players/230x185/201960.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201960.png","https://stats.nba.com/media/players/700/201960.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201960.png"
201961,"Wayne Ellington",1987-11-29,2,1610612752,"Knicks","NYK","New York","wayne_ellington",2010,2020,2009,1,28,"2019-20","North Carolina","North Carolina/USA",76,207,10,4.3,0.9,1.6,0.048,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201961","Wayne","Ellington","W. Ellington","knicks","https://stats.nba.com/player/201961","https://stats.nba.com/media/players/230x185/201961.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201961.png","https://stats.nba.com/media/players/700/201961.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201961.png"
201976,"Patrick Beverley",1988-07-12,21,1610612746,"Clippers","LAC","LA","patrick_beverley",2013,2020,2009,2,42,"2019-20","Arkansas","Arkansas/USA",73,180,7,8,3.3,6,0.083,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201976","Patrick","Beverley","P. Beverley","clippers","https://stats.nba.com/player/201976","https://stats.nba.com/media/players/230x185/201976.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201976.png","https://stats.nba.com/media/players/700/201976.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201976.png"
201980,"Danny Green",1987-06-22,14,1610612747,"Lakers","LAL","Los Angeles","danny_green",2010,2020,2009,2,46,"2019-20","North Carolina","North Carolina/USA",78,215,10,8.4,1.2,3.6,0.064,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201980","Danny","Green","D. Green","lakers","https://stats.nba.com/player/201980","https://stats.nba.com/media/players/230x185/201980.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201980.png","https://stats.nba.com/media/players/700/201980.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201980.png"
201988,"Patty Mills",1988-08-11,8,1610612759,"Spurs","SAS","San Antonio","patty_mills",2010,2020,2009,2,55,"2019-20","St. Mary's (CA)","St. Mary's (CA)/Australia",73,180,10,11.4,2.1,1.6,0.082,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201988","Patty","Mills","P. Mills","spurs","https://stats.nba.com/player/201988","https://stats.nba.com/media/players/230x185/201988.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201988.png","https://stats.nba.com/media/players/700/201988.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201988.png"
202066,"Garrett Temple",1986-05-08,17,1610612751,"Nets","BKN","Brooklyn","garrett_temple",2010,2020,NA,NA,NA,"2019-20","Louisiana State","Louisiana State/USA",77,195,9,10.6,2.6,3.4,0.071,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202066","Garrett","Temple","G. Temple","nets","https://stats.nba.com/player/202066","https://stats.nba.com/media/players/230x185/202066.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202066.png","https://stats.nba.com/media/players/700/202066.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202066.png"
202083,"Wesley Matthews",1986-10-14,9,1610612749,"Bucks","MIL","Milwaukee","wesley_matthews",2010,2020,NA,NA,NA,"2019-20","Marquette","Marquette/USA",76,220,10,7.8,1.4,2.4,0.062,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202083","Wesley","Matthews","W. Matthews","bucks","https://stats.nba.com/player/202083","https://stats.nba.com/media/players/230x185/202083.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202083.png","https://stats.nba.com/media/players/700/202083.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202083.png"
202323,"Evan Turner",1988-10-27,1,1610612737,"Hawks","ATL","Atlanta","evan_turner",2011,2020,2010,1,2,"2019-20","Ohio State","Ohio State/USA",78,220,9,3.3,2,2,0.068,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202323","Evan","Turner","E. Turner","hawks","https://stats.nba.com/player/202323","https://stats.nba.com/media/players/230x185/202323.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202323.png","https://stats.nba.com/media/players/700/202323.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202323.png"
202324,"Derrick Favors",1991-07-15,22,1610612740,"Pelicans","NOP","New Orleans","derrick_favors",2011,2020,2010,1,3,"2019-20","Georgia Tech","Georgia Tech/USA",81,265,9,8.3,2.3,10,0.129,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202324","Derrick","Favors","D. Favors","pelicans","https://stats.nba.com/player/202324","https://stats.nba.com/media/players/230x185/202324.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202324.png","https://stats.nba.com/media/players/700/202324.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202324.png"
202326,"DeMarcus Cousins",1990-08-13,15,1610612747,"Lakers","LAL","Los Angeles","demarcus_cousins",2011,2020,2010,1,5,"2018-19","Kentucky","Kentucky/USA",82,270,9,16.3,3.6,8.2,0.139,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202326","DeMarcus","Cousins","D. Cousins","lakers","https://stats.nba.com/player/202326","https://stats.nba.com/media/players/230x185/202326.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202326.png","https://stats.nba.com/media/players/700/202326.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202326.png"
202329,"Al-Farouq Aminu",1990-09-21,2,1610612753,"Magic","ORL","Orlando","al-farouq_aminu",2011,2020,2010,1,8,"2019-20","Wake Forest","Wake Forest/USA",80,220,9,4.3,1.2,4.8,0.063,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202329","Al-Farouq","Aminu","A. Aminu","magic","https://stats.nba.com/player/202329","https://stats.nba.com/media/players/230x185/202329.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202329.png","https://stats.nba.com/media/players/700/202329.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202329.png"
202330,"Gordon Hayward",1990-03-23,20,1610612738,"Celtics","BOS","Boston","gordon_hayward",2011,2020,2010,1,9,"2019-20","Butler","Butler/USA",79,225,9,16.5,4.5,6.2,0.148,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202330","Gordon","Hayward","G. Hayward","celtics","https://stats.nba.com/player/202330","https://stats.nba.com/media/players/230x185/202330.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202330.png","https://stats.nba.com/media/players/700/202330.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202330.png"
202331,"Paul George",1990-05-02,13,1610612746,"Clippers","LAC","LA","paul_george",2011,2020,2010,1,10,"2019-20","Fresno State","Fresno State/USA",80,220,9,23.1,3.8,6,0.147,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202331","Paul","George","P. George","clippers","https://stats.nba.com/player/202331","https://stats.nba.com/media/players/230x185/202331.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202331.png","https://stats.nba.com/media/players/700/202331.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202331.png"
202334,"Ed Davis",1989-06-05,17,1610612762,"Jazz","UTA","Utah","ed_davis",2011,2020,2010,1,13,"2019-20","North Carolina","North Carolina/USA",81,218,9,1.4,0.4,4.3,0.054,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202334","Ed","Davis","E. Davis","jazz","https://stats.nba.com/player/202334","https://stats.nba.com/media/players/230x185/202334.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202334.png","https://stats.nba.com/media/players/700/202334.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202334.png"
202335,"Patrick Patterson",1989-03-14,54,1610612746,"Clippers","LAC","LA","patrick_patterson",2011,2020,2010,1,14,"2019-20","Kentucky","Kentucky/USA",80,235,9,5.5,0.8,3.1,0.096,"https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202335","Patrick","Patterson","P. Patterson","clippers","https://stats.nba.com/player/202335","https://stats.nba.com/media/players/230x185/202335.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202335.png","https://stats.nba.com/media/players/700/202335.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202335.png"
