"idGame","namePlayer","passes","fgmContested","fgaContested","pctFGContested","fgmUncontested","fgaUncontested","pctFGUncontested","fgmRimDefended","fgaRimDefended","pctFGRimDefended","distMiles","mphMean","orebChances","drebChances","trebChances","touches","astSecondary","ftAST","ast"
21900009,"Boban Marjanovic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900009,"Isaiah Roby",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900010,"Julius Randle",44,3,6,0.5,7,12,0.583,3,3,1,2.46,3.95,3,13,15,65,1,0,6
21900010,"Marcus Morris Sr.",49,3,7,0.429,6,11,0.545,4,4,1,2.93,4.2,1,10,11,72,2,0,1
21900010,"Bobby Portis",51,4,6,0.667,0,4,0,2,2,1,2.49,4.26,5,5,7,64,0,0,5
21900010,"Allonzo Trier",5,0,2,0,0,1,0,1,1,1,0.6,4.98,0,0,0,9,0,0,0
21900010,"RJ Barrett",30,5,6,0.833,4,7,0.571,3,4,0.75,2.99,4.53,0,7,7,51,0,0,2
21900010,"Dennis Smith Jr.",16,1,3,0.333,0,1,0,2,2,1,0.81,4.45,0,0,0,22,0,0,1
21900010,"Taj Gibson",20,1,4,0.25,0,1,0,3,5,0.6,1.14,4.3,4,6,10,27,0,0,0
21900010,"Kevin Knox II",12,2,4,0.5,3,5,0.6,4,4,1,1.74,4.62,1,7,8,23,1,0,0
21900010,"Wayne Ellington",7,0,0,0,1,4,0.25,0,0,0,1.04,4.55,0,2,2,13,0,0,1
21900010,"Elfrid Payton",46,1,4,0.25,3,5,0.6,0,0,0,2.16,4.69,1,4,5,60,0,1,8
21900010,"Frank Ntilikina",7,0,1,0,0,0,0,1,1,1,0.27,5.03,0,0,0,10,0,0,0
21900010,"Ignas Brazdeikis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900010,"Damyean Dotson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900010,"DeMar DeRozan",25,3,4,0.75,0,6,0,1,2,0.5,2.45,4.37,0,6,6,47,0,0,4
21900010,"LaMarcus Aldridge",21,3,6,0.5,5,9,0.556,4,7,0.571,2.61,4.19,4,8,12,44,0,1,1
21900010,"Trey Lyles",40,2,2,1,1,2,0.5,1,2,0.5,1.99,4.61,2,11,12,45,0,1,0
21900010,"Bryn Forbes",23,4,4,1,3,8,0.375,3,3,1,2.61,4.54,0,8,8,38,0,0,1
21900010,"Dejounte Murray",40,6,7,0.857,1,3,0.333,2,3,0.667,1.97,4.77,0,10,10,57,1,1,6
21900010,"Derrick White",39,2,4,0.5,1,2,0.5,2,2,1,1.84,4.6,1,5,6,50,0,0,3
21900010,"Rudy Gay",28,1,1,1,3,8,0.375,3,3,1,1.51,4.16,1,8,9,44,0,1,3
21900010,"Jakob Poeltl",28,3,4,0.75,0,0,0,6,10,0.6,1.37,4.77,8,2,10,33,0,0,1
21900010,"Marco Belinelli",9,1,1,1,0,1,0,2,2,1,1.44,4.58,0,2,2,13,1,0,1
21900010,"Patty Mills",13,0,3,0,3,8,0.375,1,1,1,1.41,4.85,2,1,3,26,0,0,2
21900010,"DeMarre Carroll",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900010,"Chimezie Metu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900010,"Lonnie Walker IV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900011,"Terrance Ferguson",4,0,0,0,0,0,0,5,6,0.833,1.83,4.27,1,2,3,6,0,0,1
21900011,"Danilo Gallinari",35,1,3,0.333,6,10,0.6,0,0,0,2.07,4.06,1,9,9,53,0,0,2
21900011,"Steven Adams",45,1,6,0.167,0,1,0,4,7,0.571,1.97,3.95,10,10,20,58,0,0,2
21900011,"Shai Gilgeous-Alexander",32,4,11,0.364,6,11,0.545,5,6,0.833,2.64,4.03,3,4,6,60,1,0,1
21900011,"Chris Paul",52,2,4,0.5,5,11,0.455,0,1,0,1.87,3.48,2,9,11,79,0,0,3
21900011,"Dennis Schroder",57,0,3,0,1,5,0.2,2,3,0.667,2.14,3.96,2,6,8,71,1,2,4
21900011,"Nerlens Noel",6,0,0,0,1,1,1,0,0,0,0.35,4.29,2,3,5,7,0,0,0
21900011,"Darius Bazley",9,0,2,0,0,1,0,2,4,0.5,1.39,4.14,1,4,5,14,0,0,0
21900011,"Hamidou Diallo",7,1,2,0.5,2,4,0.5,0,0,0,1.69,4.23,2,2,4,18,1,0,0
21900011,"Mike Muscala",37,0,0,0,0,4,0,4,5,0.8,1.12,4.13,2,6,8,43,0,0,2
21900011,"Deonte Burton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900011,"Abdel Nader",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900011,"Justin Patton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900011,"Bojan Bogdanovic",10,2,5,0.4,3,7,0.429,1,1,1,1.77,4.15,1,2,3,25,0,0,0
21900011,"Royce O'Neale",29,4,4,1,2,2,1,1,4,0.25,2.18,4.09,2,11,13,39,0,0,0
21900011,"Rudy Gobert",50,3,6,0.5,0,0,0,3,6,0.5,2.73,4.03,8,19,26,62,0,0,0
21900011,"Donovan Mitchell",21,7,10,0.7,6,9,0.667,1,2,0.5,2.63,4.04,4,8,11,51,0,0,3
21900011,"Mike Conley",21,1,7,0.143,0,8,0,0,0,0,1.94,4.08,0,0,0,42,0,0,5
21900011,"Joe Ingles",31,0,1,0,3,7,0.429,0,1,0,2.4,4.11,0,4,4,43,0,0,1
21900011,"Emmanuel Mudiay",26,5,8,0.625,1,3,0.333,0,0,0,1.74,4.29,1,5,6,43,0,0,5
21900011,"Jeff Green",11,0,0,0,1,4,0.25,0,2,0,1.14,3.99,2,5,7,18,0,0,1
21900011,"Ed Davis",11,0,3,0,0,0,0,2,4,0.5,0.71,4.07,5,4,9,16,0,0,0
21900011,"Georges Niang",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900011,"Tony Bradley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900011,"Stanton Kidd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900011,"Nigel Williams-Goss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900012,"Harrison Barnes",22,3,6,0.5,2,5,0.4,3,3,1,2.34,4.35,3,6,9,37,0,0,1
21900012,"Marvin Bagley III",28,2,8,0.25,4,8,0.5,4,6,0.667,2.28,4.65,8,10,18,49,0,0,0
21900012,"Dewayne Dedmon",17,1,2,0.5,0,1,0,2,5,0.4,1.08,4.2,4,6,9,22,0,0,1
21900012,"Buddy Hield",27,4,5,0.8,6,14,0.429,8,8,1,2.59,4.64,3,3,6,56,0,0,2
21900012,"De'Aaron Fox",39,1,3,0.333,2,4,0.5,3,3,1,2.06,4.37,0,4,4,53,0,0,5
21900012,"Bogdan Bogdanovic",24,0,5,0,1,5,0.2,3,3,1,1.73,4.29,3,4,7,41,0,0,2
21900012,"Richaun Holmes",14,0,1,0,0,1,0,2,4,0.5,1.25,3.92,6,5,11,18,0,0,0
21900012,"Cory Joseph",36,2,3,0.667,1,3,0.333,0,1,0,1.61,4.21,1,3,4,46,0,0,4
21900012,"Trevor Ariza",24,1,3,0.333,1,2,0.5,2,2,1,1.49,3.81,2,5,7,32,1,0,0
21900012,"Nemanja Bjelica",28,1,1,1,1,5,0.2,1,1,1,1.63,4.37,1,4,5,34,1,0,2
21900012,"Yogi Ferrell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900012,"Caleb Swanigan",1,0,0,0,0,0,0,0,0,0,0.17,4.66,1,1,2,3,0,0,0
21900012,"Wenyen Gabriel",1,0,0,0,0,0,0,0,0,0,0.17,4.58,1,2,2,3,0,0,0
21900012,"Kelly Oubre Jr.",22,6,10,0.6,2,7,0.286,1,1,1,2.25,4.2,5,10,14,44,0,0,1
21900012,"Dario Saric",22,0,1,0,2,6,0.333,1,1,1,1.7,4.53,1,6,7,31,0,0,0
21900012,"Deandre Ayton",43,8,12,0.667,1,2,0.5,1,5,0.2,2.46,4.12,6,14,19,59,0,0,0
21900012,"Devin Booker",34,4,7,0.571,6,10,0.6,2,3,0.667,2.49,4.32,2,4,5,54,0,2,10
21900012,"Ricky Rubio",58,2,4,0.5,2,8,0.25,3,3,1,2.32,4.37,4,8,12,76,2,2,11
21900012,"Frank Kaminsky",34,4,4,1,0,3,0,2,3,0.667,1.54,4.36,3,5,8,44,0,0,2
21900012,"Aron Baynes",9,1,1,1,1,2,0.5,0,3,0,0.67,3.72,2,4,5,12,0,0,1
21900012,"Mikal Bridges",16,0,2,0,1,2,0.5,3,4,0.75,1.88,4.44,0,5,5,24,1,0,1
21900012,"Jevon Carter",25,1,1,1,3,6,0.5,1,1,1,1.5,4.49,0,1,1,35,0,0,3
21900012,"Tyler Johnson",13,1,2,0.5,3,6,0.5,0,1,0,1.34,4.41,2,5,7,23,0,0,2
21900012,"Cheick Diallo",1,0,0,0,0,0,0,0,0,0,0.18,4.82,0,0,0,3,0,0,0
21900012,"Jared Harper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900012,"Elie Okobo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900013,"Will Barton",32,0,2,0,3,6,0.5,2,2,1,2.54,4.51,1,10,11,50,1,0,2
21900013,"Paul Millsap",29,0,3,0,3,5,0.6,4,9,0.444,2.22,3.95,3,7,10,42,0,0,2
21900013,"Nikola Jokic",64,2,4,0.5,6,10,0.6,2,3,0.667,1.7,4.07,6,14,19,85,1,0,2
21900013,"Gary Harris",25,1,4,0.25,2,7,0.286,2,3,0.667,2.58,4.13,2,3,5,40,0,0,0
21900013,"Jamal Murray",62,0,5,0,4,9,0.444,2,3,0.667,2.67,4.43,2,4,6,82,0,0,6
21900013,"Mason Plumlee",34,2,3,0.667,0,1,0,3,3,1,1.51,4.31,3,3,6,41,1,1,5
21900013,"Malik Beasley",9,0,2,0,2,4,0.5,1,1,1,1.01,4.29,0,1,1,17,0,0,1
21900013,"Jerami Grant",21,0,1,0,3,3,1,7,7,1,1.53,4.13,1,2,3,27,0,0,1
21900013,"Torrey Craig",14,1,2,0.5,3,4,0.75,0,0,0,1.32,4.66,1,6,7,21,0,0,2
21900013,"Monte Morris",27,1,3,0.333,1,3,0.333,0,1,0,1.13,4.51,1,1,2,36,2,0,3
21900013,"PJ Dozier",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900013,"Juancho Hernangomez",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900013,"Michael Porter Jr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900013,"Rodney Hood",18,4,6,0.667,1,4,0.25,0,0,0,2.24,4.05,1,7,8,31,0,0,1
21900013,"Zach Collins",33,3,4,0.75,1,5,0.2,1,6,0.167,2.2,4.12,1,9,10,44,0,1,0
21900013,"Hassan Whiteside",38,6,7,0.857,0,0,0,2,4,0.5,1.82,3.98,10,17,25,50,1,0,0
21900013,"CJ McCollum",35,1,9,0.111,4,9,0.444,1,1,1,2.74,4.33,5,3,8,59,0,0,3
21900013,"Damian Lillard",57,4,7,0.571,6,14,0.429,0,0,0,2.71,4.01,1,7,8,88,2,0,8
21900013,"Anthony Tolliver",9,0,0,0,0,1,0,0,0,0,0.98,4.07,0,0,0,11,0,0,0
21900013,"Kent Bazemore",19,0,1,0,1,6,0.167,0,2,0,1.98,4.44,1,1,2,29,0,0,0
21900013,"Skal Labissiere",12,3,3,1,0,1,0,3,6,0.5,0.82,4.28,2,5,7,17,0,0,1
21900013,"Mario Hezonja",25,0,1,0,0,2,0,1,2,0.5,1.26,3.97,0,7,7,32,0,1,0
21900013,"Anfernee Simons",12,1,3,0.333,1,4,0.25,0,0,0,0.99,4.65,0,0,0,22,0,0,0
21900013,"Nassir Little",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900013,"Gary Trent Jr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900014,"De'Andre Hunter",15,2,3,0.667,3,5,0.6,0,0,0,1.97,4.34,2,5,7,27,0,0,0
21900014,"John Collins",36,3,6,0.5,5,9,0.556,1,2,0.5,2.06,4.06,6,14,19,55,1,0,1
21900014,"Alex Len",30,0,2,0,1,3,0.333,2,6,0.333,1.54,4.01,6,6,12,37,0,0,1
21900014,"Cam Reddish",15,0,2,0,0,4,0,0,0,0,1.62,4.24,1,8,9,24,0,0,1
21900014,"Trae Young",55,5,9,0.556,6,12,0.5,1,2,0.5,2.51,4.04,1,12,13,86,2,0,9
21900014,"Jabari Parker",25,7,9,0.778,1,2,0.5,2,2,1,1.77,4.38,0,3,3,36,0,0,0
21900014,"Vince Carter",5,0,0,0,0,2,0,0,0,0,0.73,4.09,0,0,0,8,0,0,1
21900014,"Bruno Fernando",23,1,4,0.25,2,2,1,3,5,0.6,1.04,4.18,3,3,6,29,0,0,2
21900014,"DeAndre' Bembry",13,1,2,0.5,3,3,1,2,2,1,1.61,4.17,1,3,4,19,0,0,3
21900014,"Evan Turner",28,2,2,1,2,2,1,0,0,0,1.18,3.89,0,0,0,34,0,1,4
21900014,"Kevin Huerter",12,0,1,0,0,1,0,1,2,0.5,0.86,4.1,0,5,5,16,0,0,5
21900014,"Brandon Goodwin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900014,"Damian Jones",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900014,"Tony Snell",34,0,0,0,3,8,0.375,4,6,0.667,2.46,4.18,2,4,6,43,0,0,2
21900014,"Markieff Morris",28,0,4,0,3,7,0.429,4,4,1,1.8,4,6,6,11,41,0,0,2
21900014,"Andre Drummond",45,5,9,0.556,3,3,1,3,7,0.429,2.29,3.75,6,12,17,65,0,0,2
21900014,"Bruce Brown",21,1,2,0.5,0,1,0,3,5,0.6,1.36,4.41,3,2,5,25,1,0,0
21900014,"Reggie Jackson",28,1,2,0.5,1,6,0.167,1,1,1,1.13,4.17,2,3,5,37,0,1,3
21900014,"Luke Kennard",31,0,4,0,3,8,0.375,2,2,1,2.16,4.15,2,6,8,45,0,0,3
21900014,"Thon Maker",26,0,0,0,0,1,0,5,9,0.556,1.4,4.57,2,5,7,29,0,0,1
21900014,"Derrick Rose",34,3,3,1,8,11,0.727,0,0,0,1.76,4.27,0,2,2,57,1,0,3
21900014,"Langston Galloway",18,1,4,0.25,1,5,0.2,2,3,0.667,1.93,4.21,1,4,5,30,0,0,3
21900014,"Tim Frazier",20,0,0,0,2,4,0.5,1,1,1,0.67,4.55,0,0,0,26,0,1,1
21900014,"Svi Mykhailiuk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900014,"Khyri Thomas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900014,"Christian Wood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900015,"Khris Middleton",52,1,5,0.2,3,11,0.273,1,1,1,2.58,4.29,6,10,15,78,2,0,3
21900015,"Giannis Antetokounmpo",59,3,6,0.5,8,11,0.727,2,2,1,2.09,4.25,4,19,21,85,2,0,11
21900015,"Brook Lopez",25,2,5,0.4,2,4,0.5,3,11,0.273,1.99,4.17,1,4,5,38,0,0,3
21900015,"Wesley Matthews",18,3,3,1,3,9,0.333,0,1,0,2.38,4.41,3,5,7,32,0,1,1
21900015,"Eric Bledsoe",23,1,5,0.2,3,7,0.429,1,1,1,1.32,4.63,1,1,2,36,0,0,2
21900015,"George Hill",59,0,2,0,3,5,0.6,0,0,0,2.49,4.54,0,0,0,67,0,0,7
21900015,"Ersan Ilyasova",26,2,3,0.667,4,5,0.8,3,4,0.75,1.6,4.49,5,10,14,37,0,0,0
21900015,"Robin Lopez",11,1,1,1,0,2,0,4,8,0.5,1.27,4.33,3,3,5,15,0,0,1
21900015,"Pat Connaughton",20,0,2,0,4,6,0.667,0,0,0,1.33,4.55,1,7,8,29,0,0,2
21900015,"Sterling Brown",5,1,2,0.5,0,1,0,0,0,0,0.48,4.75,0,2,2,8,0,0,0
21900015,"Kyle Korver",10,0,1,0,2,3,0.667,1,1,1,1.19,4.38,1,7,8,15,0,0,1
21900015,"Donte DiVincenzo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900015,"D.J. Wilson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900015,"Danuel House Jr.",18,0,0,0,2,6,0.333,2,3,0.667,2.09,4.52,0,6,6,26,0,1,3
21900015,"P.J. Tucker",32,1,1,1,5,9,0.556,2,2,1,2.84,4.17,7,8,15,46,0,0,0
21900015,"Clint Capela",43,4,9,0.444,1,1,1,1,4,0.25,2.34,4.31,5,15,20,57,1,0,0
21900015,"James Harden",56,0,8,0,2,5,0.4,3,3,1,2.49,3.87,5,7,12,85,0,2,14
21900015,"Russell Westbrook",54,5,7,0.714,2,10,0.2,1,1,1,2.43,4.14,7,14,19,81,0,1,7
21900015,"Austin Rivers",10,0,0,0,0,3,0,1,1,1,0.87,4.05,0,3,3,15,0,1,0
21900015,"Eric Gordon",13,0,5,0,4,14,0.286,1,1,1,1.88,3.81,1,3,4,34,0,0,0
21900015,"Tyson Chandler",13,5,6,0.833,0,0,0,0,1,0,0.8,4.33,2,5,7,19,1,0,0
21900015,"Thabo Sefolosha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900015,"Ben McLemore",10,1,1,1,1,4,0.25,2,2,1,1.2,4.67,0,0,0,16,0,0,1
21900015,"Ryan Anderson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900015,"Gary Clark",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900015,"Chris Clemons",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900016,"Kawhi Leonard",29,6,8,0.75,3,9,0.333,2,3,0.667,1.71,4.4,1,9,10,49,0,5,9
21900016,"Patrick Patterson",22,0,2,0,7,11,0.636,1,2,0.5,2.11,4.2,2,4,6,35,0,0,1
21900016,"Ivica Zubac",28,3,4,0.75,1,1,1,0,2,0,1.37,4.27,3,13,16,38,0,0,1
21900016,"Landry Shamet",18,1,1,1,3,4,0.75,1,2,0.5,2.8,4.63,0,0,0,25,0,0,3
21900016,"Patrick Beverley",41,1,1,1,1,3,0.333,0,0,0,2.25,4.41,1,9,10,50,0,0,3
21900016,"Lou Williams",49,3,6,0.5,2,5,0.4,3,3,1,1.99,3.84,0,8,8,68,2,1,8
21900016,"Montrezl Harrell",33,4,4,1,4,5,0.8,1,3,0.333,1.76,4.04,2,6,8,50,0,0,3
21900016,"JaMychal Green",19,0,0,0,3,4,0.75,3,6,0.5,1.22,4.35,1,2,3,24,0,0,0
21900016,"Maurice Harkless",18,5,5,1,0,2,0,3,4,0.75,1.86,4.25,1,2,3,27,0,0,3
21900016,"Mfiondu Kabengele",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900016,"Terance Mann",8,0,0,0,0,0,0,1,1,1,0.37,5.02,0,2,2,8,1,0,0
21900016,"Jerome Robinson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900016,"Johnathan Motley",9,0,0,0,1,1,1,1,1,1,0.32,4.36,0,1,1,12,0,0,2
21900016,"Glenn Robinson III",26,3,4,0.75,2,6,0.333,3,3,1,2.5,4.66,4,3,6,38,1,0,2
21900016,"Draymond Green",64,1,1,1,2,5,0.4,3,6,0.5,1.99,3.9,2,5,6,75,0,0,3
21900016,"Kevon Looney",20,0,1,0,1,3,0.333,1,1,1,0.79,4.27,6,4,10,24,0,0,1
21900016,"D'Angelo Russell",54,1,5,0.2,5,11,0.455,2,2,1,2.56,4.3,0,0,0,76,0,0,8
21900016,"Stephen Curry",50,4,8,0.5,4,12,0.333,0,0,0,2.46,4.58,3,4,7,80,1,1,4
21900016,"Eric Paschall",50,4,8,0.5,2,5,0.4,2,2,1,2.64,4.7,5,4,8,65,0,0,3
21900016,"Marquese Chriss",30,1,2,0.5,0,0,0,4,4,1,1.2,4.23,3,7,10,35,1,0,1
21900016,"Jacob Evans",24,0,2,0,5,7,0.714,2,3,0.667,1.8,4.64,2,3,5,33,0,0,1
21900016,"Jordan Poole",15,1,4,0.25,1,9,0.111,1,1,1,1.46,4.19,2,3,5,29,0,0,2
21900016,"Damion Lee",6,0,0,0,0,0,0,0,0,0,0.37,4.73,0,1,1,7,0,0,1
21900016,"Omari Spellman",6,1,3,0.333,1,3,0.333,2,3,0.667,0.85,4.3,2,4,5,13,0,0,0
21900016,"Ky Bowman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21900017,"OG Anunoby",25,2,2,1,2,3,0.667,3,4,0.75,2.6,4.18,2,10,12,32,0,2,0
21900017,"Pascal Siakam",33,4,9,0.444,7,13,0.538,0,0,0,2.64,4.26,3,9,12,67,0,1,2
21900017,"Marc Gasol",46,0,2,0,0,6,0,6,7,0.857,1.6,3.67,1,9,10,56,0,0,5
21900017,"Kyle Lowry",70,4,6,0.667,7,12,0.583,3,8,0.375,2.6,3.78,1,5,6,100,1,0,7
21900017,"Fred VanVleet",60,0,8,0,2,3,0.667,3,4,0.75,3.01,4.13,5,5,10,79,1,0,6
21900017,"Norman Powell",15,2,2,1,0,1,0,1,2,0.5,1.73,4.52,0,5,5,23,0,0,1
21900017,"Serge Ibaka",32,1,1,1,4,4,1,2,6,0.333,1.71,4.04,2,14,15,38,0,0,1
21900017,"Terence Davis",9,0,1,0,1,3,0.333,0,1,0,0.82,4.41,1,2,3,13,0,0,0
21900017,"Stanley Johnson",4,0,0,0,1,2,0.5,0,0,0,0.44,5.14,0,3,3,7,1,0,0
21900017,"Chris Boucher",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900017,"Dewan Hernandez",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900017,"Malcolm Miller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900017,"Matt Thomas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900017,"Jayson Tatum",44,3,11,0.273,5,11,0.455,1,2,0.5,2.57,4.23,5,9,14,75,1,1,4
21900017,"Gordon Hayward",41,1,5,0.2,4,7,0.571,3,3,1,2.71,4.22,4,8,12,56,0,0,2
21900017,"Daniel Theis",13,0,3,0,0,4,0,2,4,0.5,1.09,4.26,7,8,15,22,0,0,1
21900017,"Jaylen Brown",51,4,6,0.667,7,14,0.5,1,4,0.25,2.79,4.28,2,12,14,72,0,0,4
21900017,"Kemba Walker",63,8,16,0.5,0,6,0,0,2,0,2.73,4.22,5,6,11,93,1,0,2
21900017,"Robert Williams III",20,2,2,1,1,1,1,3,4,0.75,1.02,4.04,2,5,7,25,0,0,1
21900017,"Marcus Smart",43,1,3,0.333,3,8,0.375,0,0,0,1.98,3.95,2,2,4,57,0,0,3
21900017,"Grant Williams",17,2,6,0.333,0,3,0,2,3,0.667,1.62,4.16,9,4,12,27,0,0,4
21900017,"Semi Ojeleye",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900017,"Brad Wanamaker",13,1,2,0.5,0,1,0,0,0,0,0.68,4.6,3,3,6,19,0,0,0
21900017,"Javonte Green",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900017,"Carsen Edwards",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900017,"Vincent Poirier",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900018,"Treveon Graham",25,0,2,0,4,6,0.667,0,1,0,1.88,4.65,3,2,5,35,0,0,0
21900018,"Robert Covington",23,3,4,0.75,1,6,0.167,2,2,1,1.35,4.22,2,5,6,33,0,0,1
21900018,"Karl-Anthony Towns",49,8,10,0.8,5,8,0.625,2,7,0.286,2.06,4.23,9,12,19,76,0,2,8
21900018,"Andrew Wiggins",35,5,7,0.714,1,6,0.167,1,1,1,2.36,4.08,4,4,8,56,0,0,2
21900018,"Jeff Teague",52,0,1,0,1,3,0.333,2,2,1,1.46,3.71,0,2,2,63,1,2,5
21900018,"Josh Okogie",30,1,2,0.5,4,4,1,0,1,0,2.04,4.32,4,6,10,42,0,0,3
21900018,"Jake Layman",19,1,3,0.333,3,10,0.3,1,3,0.333,1.95,4.36,1,2,3,34,0,0,0
21900018,"Jarrett Culver",15,0,2,0,0,1,0,0,0,0,1,4.07,3,1,4,19,0,0,1
21900018,"Shabazz Napier",54,1,2,0.5,0,4,0,1,1,1,1.5,4.04,1,8,9,68,0,0,9
21900018,"Noah Vonleh",27,2,2,1,0,0,0,2,6,0.333,1.11,4.36,3,7,8,31,0,0,1
21900018,"Gorgui Dieng",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21900018,"Kelan Martin",8,0,0,0,0,3,0,1,2,0.5,0.39,4.5,1,3,3,11,0,0,0
21900018,"Jordan Bell",9,2,2,1,0,0,0,1,2,0.5,0.38,4.46,3,4,6,11,0,0,0
21900018,"Miles Bridges",19,1,1,1,4,7,0.571,4,5,0.8,2.16,4.48,0,5,5,33,0,0,1
21900018,"P.J. Washington",35,2,3,0.667,2,5,0.4,0,1,0,2.32,4.45,5,11,12,47,0,1,0
21900018,"Bismack Biyombo",29,3,4,0.75,0,0,0,0,1,0,1.4,4.5,6,6,12,36,0,0,2
21900018,"Dwayne Bacon",21,4,11,0.364,0,0,0,4,5,0.8,1.54,4.16,2,5,7,33,0,0,2
21900018,"Terry Rozier",40,1,2,0.5,3,4,0.75,2,3,0.667,1.44,4.7,1,3,4,51,1,0,10
21900018,"Devonte' Graham",60,1,4,0.25,7,11,0.636,1,1,1,2.22,4.47,5,5,9,85,2,0,4
21900018,"Malik Monk",14,0,1,0,0,2,0,2,2,1,1.52,4.35,1,2,3,19,0,2,3
21900018,"Marvin Williams",9,0,0,0,0,2,0,2,3,0.667,0.95,4.4,0,2,2,13,0,0,0
21900018,"Caleb Martin",11,1,4,0.25,1,4,0.25,1,3,0.333,1.47,4.75,0,3,3,20,0,0,3
21900018,"Willy Hernangomez",27,1,4,0.25,2,2,1,3,4,0.75,1.51,4.29,5,3,8,33,0,0,0
21900018,"Cody Martin",24,0,1,0,1,3,0.333,2,2,1,1.38,4.45,0,5,5,30,0,0,1
21900018,"Michael Kidd-Gilchrist",10,1,3,0.333,1,4,0.25,0,0,0,0.73,4.09,3,6,9,18,0,0,0
21900018,"Jalen McDaniels",0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
21900019,"Julius Randle",35,2,9,0.222,3,6,0.5,2,5,0.4,2.65,3.86,8,10,18,59,0,0,4
21900019,"Marcus Morris Sr.",26,1,3,0.333,2,6,0.333,0,1,0,2.35,3.98,4,2,6,39,2,0,0
21900019,"Mitchell Robinson",31,3,4,0.75,0,0,0,3,4,0.75,1.37,4.67,5,6,10,36,0,0,1
21900019,"RJ Barrett",37,3,7,0.429,4,9,0.444,2,2,1,2.84,4.46,1,4,4,60,0,1,3
21900019,"Elfrid Payton",43,1,5,0.2,3,5,0.6,1,2,0.5,1.85,4.33,2,7,9,61,0,1,2
21900019,"Allonzo Trier",21,1,1,1,5,6,0.833,2,2,1,1.81,4.36,0,3,3,40,0,0,2
21900019,"Bobby Portis",11,0,1,0,1,1,1,1,1,1,0.76,4.36,1,3,3,15,0,0,0
