"typeResult","idGame","namePlayer","teamName","PARTIAL_POSS","SWITCHES_ON","ptsPlayerAllowed","dreb","MATCHUP_AST","MATCHUP_TOV","stl","blk","MATCHUP_FGM","MATCHUP_FGA","MATCHUP_FG_PCT","MATCHUP_FG3M","MATCHUP_FG3A","MATCHUP_FG3_PCT"
"player",21900480,"Brook Lopez","Bucks",36.35,0,17,1,1,3,3,3,5,15,0.333,3,8,0.375
"player",21900480,"Wesley Matthews","Bucks",29.45,0,5,2,1,1,1,0,2,5,0.4,1,2,0.5
"player",21900480,"Donte DiVincenzo","Bucks",36.45,0,13,8,4,2,0,0,5,8,0.625,1,3,0.333
"player",21900480,"George Hill","Bucks",26.79,0,6,4,3,0,0,0,2,8,0.25,2,4,0.5
"player",21900480,"Sterling Brown","Bucks",8.6,0,5,3,0,0,0,0,2,5,0.4,1,2,0.5
"player",21900480,"Pat Connaughton","Bucks",29.84,0,11,6,1,1,0,0,3,6,0.5,1,3,0.333
"player",21900480,"Robin Lopez","Bucks",31.62,0,16,1,1,0,0,0,6,12,0.5,1,2,0.5
"player",21900480,"Kyle Korver","Bucks",30.37,0,5,3,2,1,0,0,1,3,0.333,0,1,0
"player",21900480,"D.J. Wilson","Bucks",10.14,0,5,1,1,2,0,1,2,3,0.667,1,1,1
"player",21900480,"Thanasis Antetokounmpo","Bucks",1.25,0,0,0,0,0,0,0,0,0,0,0,0,0
"player",21900481,"Tony Snell","Pistons",27.52,0,9,1,1,1,1,0,3,3,1,0,0,0
"player",21900481,"Blake Griffin","Pistons",42.3,0,11,2,3,0,0,0,4,9,0.444,1,2,0.5
"player",21900481,"Andre Drummond","Pistons",50.09,0,27,13,3,0,1,4,12,21,0.571,3,5,0.6
"player",21900481,"Svi Mykhailiuk","Pistons",20.82,0,9,1,2,0,1,0,3,4,0.75,0,1,0
"player",21900481,"Tim Frazier","Pistons",29.76,0,16,1,4,3,0,0,6,10,0.6,2,3,0.667
"player",21900481,"Derrick Rose","Pistons",38.65,0,10,3,4,1,4,0,4,9,0.444,2,5,0.4
"player",21900481,"Langston Galloway","Pistons",38.75,0,9,2,3,2,0,0,4,10,0.4,1,3,0.333
"player",21900481,"Bruce Brown","Pistons",45.93,0,14,4,4,1,2,1,5,9,0.556,2,5,0.4
"player",21900481,"Christian Wood","Pistons",34,0,10,3,2,2,0,0,4,7,0.571,2,4,0.5
"player",21900481,"Thon Maker","Pistons",10.37,0,7,0,1,0,0,0,3,5,0.6,1,2,0.5
"player",21900481,"Louis King","Pistons",3.74,0,0,0,0,0,0,0,0,0,0,0,0,0
"player",21900481,"DeMar DeRozan","Spurs",42.05,0,4,5,1,0,0,0,1,6,0.167,1,5,0.2
"player",21900481,"LaMarcus Aldridge","Spurs",38.31,0,15,9,2,1,1,2,5,15,0.333,1,3,0.333
"player",21900481,"Trey Lyles","Spurs",27.04,0,14,2,1,0,1,2,5,14,0.357,3,6,0.5
"player",21900481,"Bryn Forbes","Spurs",40.26,0,9,3,3,2,1,0,4,7,0.571,1,3,0.333
"player",21900481,"Dejounte Murray","Spurs",37.58,0,17,4,1,1,2,0,7,11,0.636,2,3,0.667
"player",21900481,"Rudy Gay","Spurs",29.57,0,12,7,1,0,1,1,3,10,0.3,1,6,0.167
"player",21900481,"Derrick White","Spurs",28.73,0,10,1,3,1,0,0,5,7,0.714,0,1,0
"player",21900481,"Jakob Poeltl","Spurs",33.63,0,10,9,1,2,2,2,4,10,0.4,0,3,0
"player",21900481,"Patty Mills","Spurs",21.97,0,3,2,0,1,0,0,1,2,0.5,1,2,0.5
"player",21900481,"Lonnie Walker IV","Spurs",24.27,0,10,0,0,1,0,0,3,3,1,2,2,1
"player",21900481,"Drew Eubanks","Spurs",4.05,0,2,2,1,0,0,0,1,2,0.5,0,1,0
"player",21900481,"Marco Belinelli","Spurs",4.06,0,0,0,0,0,0,0,0,1,0,0,1,0
"player",21900482,"Dorian Finney-Smith","Mavericks",41.35,0,9,3,5,0,0,0,4,9,0.444,1,3,0.333
"player",21900482,"Kristaps Porzingis","Mavericks",36.84,0,20,7,2,1,0,4,8,18,0.444,1,3,0.333
"player",21900482,"Dwight Powell","Mavericks",34.99,0,17,3,4,5,2,0,5,8,0.625,5,7,0.714
"player",21900482,"Tim Hardaway Jr.","Mavericks",32.47,0,6,0,3,0,0,0,2,3,0.667,2,3,0.667
"player",21900482,"Luka Doncic","Mavericks",43.33,0,9,10,1,2,2,0,4,9,0.444,1,4,0.25
"player",21900482,"Seth Curry","Mavericks",34.92,0,8,1,1,1,2,0,3,8,0.375,2,5,0.4
"player",21900482,"Maxi Kleber","Mavericks",29.19,0,19,4,4,2,1,1,7,16,0.438,2,7,0.286
"player",21900482,"Delon Wright","Mavericks",29.77,0,17,3,0,2,3,1,7,10,0.7,3,4,0.75
"player",21900482,"Justin Jackson","Mavericks",29.19,0,5,4,1,3,0,0,2,6,0.333,0,1,0
"player",21900482,"Jalen Brunson","Mavericks",15,0,5,1,2,0,0,0,1,2,0.5,0,0,0
"player",21900482,"Ryan Broekhoff","Mavericks",6.85,0,0,1,0,0,1,0,0,0,0,0,0,0
"player",21900482,"Boban Marjanovic","Mavericks",3.01,0,3,0,0,0,0,0,1,1,1,0,0,0
"player",21900482,"Glenn Robinson III","Warriors",35.95,0,16,2,4,2,0,0,5,7,0.714,4,6,0.667
"player",21900482,"Draymond Green","Warriors",34.64,0,18,3,7,3,1,0,6,9,0.667,3,4,0.75
"player",21900482,"Willie Cauley-Stein","Warriors",23.06,0,6,4,1,2,0,1,2,10,0.2,0,3,0
"player",21900482,"Damion Lee","Warriors",41.3,0,18,9,2,0,0,0,6,11,0.545,4,7,0.571
"player",21900482,"D'Angelo Russell","Warriors",37.35,0,14,4,4,2,0,0,5,6,0.833,2,3,0.667
"player",21900482,"Jacob Evans","Warriors",20.75,0,10,2,1,0,0,0,4,6,0.667,2,4,0.5
"player",21900482,"Alen Smailagic","Warriors",26,0,15,5,0,0,0,0,5,7,0.714,3,5,0.6
"player",21900482,"Alec Burks","Warriors",33.57,0,10,0,2,2,3,0,3,9,0.333,2,7,0.286
"player",21900482,"Ky Bowman","Warriors",30.07,0,17,1,3,0,0,0,6,9,0.667,2,4,0.5
"player",21900482,"Marquese Chriss","Warriors",21.09,0,9,3,1,1,0,2,4,13,0.308,1,5,0.2
"player",21900483,"Kelly Oubre Jr.","Suns",55.25,0,14,14,1,0,2,0,6,15,0.4,2,7,0.286
"player",21900483,"Dario Saric","Suns",29.3,0,18,2,1,1,1,0,7,13,0.538,4,5,0.8
"player",21900483,"Aron Baynes","Suns",38.12,0,17,4,0,2,0,0,7,13,0.538,0,2,0
"player",21900483,"Devin Booker","Suns",55.49,0,15,2,4,1,2,0,4,10,0.4,3,6,0.5
"player",21900483,"Ricky Rubio","Suns",45.17,0,8,2,4,2,2,2,3,10,0.3,0,5,0
"player",21900483,"Frank Kaminsky","Suns",10.36,0,8,0,0,1,0,0,4,6,0.667,0,2,0
"player",21900483,"Jevon Carter","Suns",6.08,0,0,1,0,0,0,0,0,0,0,0,0,0
"player",21900483,"Mikal Bridges","Suns",32.99,0,8,1,1,2,2,0,2,3,0.667,0,1,0
"player",21900483,"Cameron Johnson","Suns",18.14,0,6,2,2,0,0,0,2,5,0.4,1,1,1
"player",21900483,"Cheick Diallo","Suns",15.94,0,3,4,1,0,0,0,1,4,0.25,0,0,0
"player",21900483,"Elie Okobo","Suns",15.32,0,10,1,0,0,1,0,4,5,0.8,2,2,1
"player",21900483,"Harrison Barnes","Kings",49.64,0,8,7,2,1,1,0,4,7,0.571,0,1,0
"player",21900483,"Nemanja Bjelica","Kings",38.88,0,17,4,2,2,1,1,7,15,0.467,1,4,0.25
"player",21900483,"Richaun Holmes","Kings",45.66,0,13,3,7,1,0,1,5,13,0.385,1,5,0.2
"player",21900483,"Buddy Hield","Kings",48.11,0,18,5,5,1,0,1,8,16,0.5,2,2,1
"player",21900483,"Cory Joseph","Kings",41.61,0,29,3,4,3,0,0,11,17,0.647,3,6,0.5
"player",21900483,"Bogdan Bogdanovic","Kings",40.67,0,10,4,2,1,0,0,3,7,0.429,1,5,0.2
"player",21900483,"Yogi Ferrell","Kings",28.94,0,7,1,6,3,0,0,3,8,0.375,1,3,0.333
"player",21900483,"Wenyen Gabriel","Kings",4.08,0,0,0,0,0,0,0,0,0,0,0,0,0
"player",21900483,"Justin James","Kings",11.43,0,6,2,0,2,1,1,3,4,0.75,0,0,0
"player",21900484,"LeBron James","Lakers",47.1,0,2,6,4,2,2,1,1,6,0.167,0,3,0
"player",21900484,"Anthony Davis","Lakers",48.35,0,14,8,3,2,2,0,5,16,0.313,2,8,0.25
"player",21900484,"JaVale McGee","Lakers",14.85,0,11,4,0,1,0,1,4,4,1,0,0,0
"player",21900484,"Danny Green","Lakers",25.96,0,10,1,1,2,0,0,4,8,0.5,2,4,0.5
"player",21900484,"Avery Bradley","Lakers",24.55,0,12,2,4,1,0,0,3,4,0.75,2,3,0.667
"player",21900484,"Kyle Kuzma","Lakers",39.37,0,20,3,0,3,0,0,8,18,0.444,3,7,0.429
"player",21900484,"Kentavious Caldwell-Pope","Lakers",42.3,0,17,1,1,2,0,1,6,11,0.545,2,3,0.667
"player",21900484,"Alex Caruso","Lakers",27.21,0,9,1,4,2,2,0,2,4,0.5,1,3,0.333
"player",21900484,"Rajon Rondo","Lakers",23.58,0,5,2,4,1,0,0,2,3,0.667,1,1,1
"player",21900484,"Dwight Howard","Lakers",22.99,0,10,5,0,0,0,4,3,8,0.375,2,2,1
"player",21900484,"Jared Dudley","Lakers",1.58,0,0,0,0,0,0,0,0,0,0,0,0,0
"player",21900484,"Skal Labissiere","Trail Blazers",3.99,0,3,1,0,0,0,0,1,1,1,0,0,0
"player",21900484,"Carmelo Anthony","Trail Blazers",45.09,0,16,4,5,1,0,1,5,14,0.357,2,9,0.222
"player",21900484,"Hassan Whiteside","Trail Blazers",45.28,0,22,10,7,0,0,4,8,21,0.381,2,4,0.5
"player",21900484,"CJ McCollum","Trail Blazers",51.38,0,18,2,2,2,0,0,8,13,0.615,2,5,0.4
"player",21900484,"Damian Lillard","Trail Blazers",53.75,0,20,2,0,2,1,1,6,9,0.667,2,5,0.4
"player",21900484,"Kent Bazemore","Trail Blazers",39.34,0,14,4,2,3,1,2,6,11,0.545,0,3,0
"player",21900484,"Anfernee Simons","Trail Blazers",35.24,0,13,5,6,0,1,0,5,8,0.625,2,2,1
"player",21900484,"Nassir Little","Trail Blazers",15.63,0,6,0,0,1,0,0,3,4,0.75,0,1,0
"player",21900484,"Anthony Tolliver","Trail Blazers",23.97,0,6,2,1,0,0,0,1,4,0.25,1,2,0.5
"player",21900484,"Gary Trent Jr.","Trail Blazers",11.23,0,7,0,0,0,1,0,3,4,0.75,0,0,0
"player",21900485,"Bojan Bogdanovic","Jazz",43.24,0,7,4,0,1,2,0,2,9,0.222,1,5,0.2
"player",21900485,"Royce O'Neale","Jazz",43.95,0,11,9,2,1,1,1,3,13,0.231,1,6,0.167
"player",21900485,"Rudy Gobert","Jazz",46.6,0,15,7,4,1,0,1,6,20,0.3,0,1,0
"player",21900485,"Joe Ingles","Jazz",44.2,0,8,6,1,1,0,0,3,11,0.273,1,4,0.25
"player",21900485,"Donovan Mitchell","Jazz",46.33,0,19,7,1,1,1,0,7,11,0.636,3,6,0.5
"player",21900485,"Georges Niang","Jazz",18.21,0,8,1,2,0,0,0,2,4,0.5,2,4,0.5
"player",21900485,"Emmanuel Mudiay","Jazz",19.85,0,15,4,3,0,0,0,5,7,0.714,2,2,1
"player",21900485,"Jordan Clarkson","Jazz",31.4,0,2,3,1,1,0,0,1,6,0.167,0,3,0
"player",21900485,"Tony Bradley","Jazz",15.2,0,15,0,1,1,0,0,4,10,0.4,1,5,0.2
"player",21900485,"Kawhi Leonard","Clippers",46.67,0,11,3,1,1,2,0,4,6,0.667,3,4,0.75
"player",21900485,"Maurice Harkless","Clippers",21.48,0,5,4,0,1,1,1,2,5,0.4,1,3,0.333
"player",21900485,"Ivica Zubac","Clippers",35.61,0,27,3,0,1,0,1,10,20,0.5,3,5,0.6
"player",21900485,"Paul George","Clippers",47.95,0,11,9,7,4,1,0,5,11,0.455,1,3,0.333
"player",21900485,"Patrick Beverley","Clippers",30.08,0,9,1,2,0,0,1,3,8,0.375,2,5,0.4
"player",21900485,"Lou Williams","Clippers",44.29,0,11,4,0,1,2,1,4,8,0.5,1,1,1
"player",21900485,"Landry Shamet","Clippers",35.66,0,13,1,2,0,1,0,4,8,0.5,1,4,0.25
"player",21900485,"JaMychal Green","Clippers",28.11,0,22,2,2,2,1,0,9,11,0.818,3,4,0.75
"player",21900485,"Patrick Patterson","Clippers",10.75,0,5,1,1,0,0,0,2,3,0.667,0,1,0
"player",21900485,"Rodney McGruder","Clippers",16.43,0,0,2,1,1,1,0,0,2,0,0,2,0
"player",21900485,"Jerome Robinson","Clippers",0.77,0,0,0,0,0,0,0,0,0,0,0,0,0
"player",21900485,"Derrick Walton Jr.","Clippers",0.77,0,0,0,0,0,0,0,0,0,0,0,0,0
"player",21900486,"Terrance Ferguson","Thunder",46.74,0,9,2,4,5,0,0,2,9,0.222,0,4,0
"player",21900486,"Darius Bazley","Thunder",37.56,0,19,5,1,0,0,2,8,17,0.471,3,8,0.375
"player",21900486,"Steven Adams","Thunder",37.37,0,21,2,3,1,2,1,8,19,0.421,5,9,0.556
"player",21900486,"Shai Gilgeous-Alexander","Thunder",50.22,0,6,5,1,0,3,0,3,9,0.333,0,4,0
"player",21900486,"Chris Paul","Thunder",43.18,0,8,11,3,1,0,0,3,6,0.5,2,5,0.4
"player",21900486,"Nerlens Noel","Thunder",24.73,0,7,3,1,3,3,3,3,6,0.5,1,2,0.5
"player",21900486,"Luguentz Dort","Thunder",22.52,0,6,1,2,2,0,0,1,4,0.25,1,1,1
"player",21900486,"Abdel Nader","Thunder",27.14,0,13,4,1,0,0,0,4,7,0.571,3,6,0.5
"player",21900486,"Deonte Burton","Thunder",10.95,0,4,0,0,1,0,0,1,2,0.5,0,0,0
"player",21900486,"Kevin Hervey","Thunder",10.12,0,2,2,1,0,0,0,1,2,0.5,0,0,0
"player",21900486,"Patrick McCaw","Raptors",47.44,0,12,1,4,2,2,0,4,5,0.8,2,3,0.667
"player",21900486,"OG Anunoby","Raptors",36.2,0,7,3,1,2,1,0,3,10,0.3,1,5,0.2
"player",21900486,"Serge Ibaka","Raptors",44.85,0,11,12,2,2,1,0,4,9,0.444,0,0,0
"player",21900486,"Kyle Lowry","Raptors",50.36,0,23,3,0,5,1,1,8,19,0.421,2,8,0.25
"player",21900486,"Fred VanVleet","Raptors",50.96,0,14,3,2,2,0,1,5,10,0.5,2,5,0.4
"player",21900486,"Chris Boucher","Raptors",25.4,0,10,5,4,2,0,0,4,9,0.444,1,2,0.5
"player",21900486,"Terence Davis","Raptors",33.14,0,8,4,1,0,2,0,3,6,0.5,2,4,0.5
"player",21900486,"Rondae Hollis-Jefferson","Raptors",3.59,0,5,2,0,0,0,0,1,1,1,0,0,0
"player",21900486,"Oshae Brissett","Raptors",23.83,0,8,1,2,1,0,0,3,7,0.429,0,3,0
"player",21900487,"Miles Bridges","Hornets",34.09,0,12,5,2,1,0,0,5,9,0.556,2,2,1
"player",21900487,"P.J. Washington","Hornets",37,0,12,4,0,1,0,1,4,12,0.333,2,6,0.333
"player",21900487,"Bismack Biyombo","Hornets",27.3,0,8,4,3,3,0,2,4,9,0.444,0,1,0
"player",21900487,"Devonte' Graham","Hornets",45.84,0,21,3,5,2,2,0,8,13,0.615,3,5,0.6
"player",21900487,"Terry Rozier","Hornets",49.68,0,15,2,4,2,1,0,6,14,0.429,1,8,0.125
"player",21900487,"Malik Monk","Hornets",38.53,0,13,3,3,0,1,1,6,8,0.75,1,2,0.5
"player",21900487,"Cody Zeller","Hornets",27.68,0,15,2,3,1,1,0,7,13,0.538,1,5,0.2
"player",21900487,"Cody Martin","Hornets",23.6,0,5,2,3,2,1,0,2,4,0.5,1,3,0.333
"player",21900487,"Marvin Williams","Hornets",33.19,0,16,4,1,1,2,0,6,9,0.667,0,1,0
"player",21900487,"Michael Kidd-Gilchrist","Hornets",6.11,0,2,2,0,0,0,0,0,0,0,0,0,0
"player",21900487,"Willy Hernangomez","Hornets",3.38,0,2,0,0,0,0,0,0,1,0,0,1,0
"player",21900487,"Dwayne Bacon","Hornets",3.38,0,0,0,0,0,0,0,0,1,0,0,0,0
"player",21900487,"Kyle Anderson","Grizzlies",28.55,0,8,5,1,4,1,0,3,8,0.375,1,4,0.25
"player",21900487,"Jaren Jackson Jr.","Grizzlies",34.18,0,7,11,1,1,0,2,1,5,0.2,1,1,1
"player",21900487,"Jonas Valanciunas","Grizzlies",28.25,0,18,6,0,0,0,0,7,12,0.583,0,2,0
"player",21900487,"Dillon Brooks","Grizzlies",29.9,0,16,0,3,1,0,0,5,11,0.455,3,7,0.429
"player",21900487,"Ja Morant","Grizzlies",36.59,0,9,3,0,1,0,0,3,8,0.375,2,4,0.5
"player",21900487,"Brandon Clarke","Grizzlies",33.23,0,14,2,1,2,1,3,6,16,0.375,1,2,0.5
"player",21900487,"De'Anthony Melton","Grizzlies",30.01,0,13,2,4,2,1,0,5,11,0.455,0,6,0
"player",21900487,"Tyus Jones","Grizzlies",25.18,0,6,2,0,1,2,0,3,5,0.6,0,1,0
"player",21900487,"Grayson Allen","Grizzlies",33.03,0,7,4,1,2,0,0,3,7,0.429,1,2,0.5
"player",21900487,"Solomon Hill","Grizzlies",25.84,0,1,1,1,1,0,0,0,2,0,0,1,0
"player",21900487,"Bruno Caboclo","Grizzlies",2.02,0,3,0,0,0,0,0,1,1,1,0,0,0
"player",21900487,"John Konchar","Grizzlies",2.03,0,0,1,0,0,0,0,0,0,0,0,0,0
"player",21900488,"Danuel House Jr.","Rockets",47.38,0,13,5,3,1,0,0,5,11,0.455,1,4,0.25
"player",21900488,"P.J. Tucker","Rockets",47.63,0,11,4,5,0,0,0,5,9,0.556,1,3,0.333
"player",21900488,"Isaiah Hartenstein","Rockets",48.23,0,30,8,5,1,0,2,12,28,0.429,3,8,0.375
"player",21900488,"Eric Gordon","Rockets",33.91,0,5,0,0,0,1,0,2,5,0.4,1,2,0.5
"player",21900488,"Austin Rivers","Rockets",40.34,0,11,3,2,3,2,0,4,8,0.5,3,6,0.5
"player",21900488,"Chris Clemons","Rockets",49.06,0,10,2,9,0,1,0,4,9,0.444,2,5,0.4
"player",21900488,"Ben McLemore","Rockets",43.32,0,20,5,1,2,1,0,7,13,0.538,4,8,0.5
"player",21900488,"Gary Clark","Rockets",35.7,0,22,6,1,1,0,1,9,17,0.529,2,6,0.333
"player",21900488,"Jrue Holiday","Pelicans",46.96,0,17,1,5,6,0,2,6,16,0.375,3,10,0.3
"player",21900488,"Brandon Ingram","Pelicans",49.35,0,5,5,5,3,2,1,2,7,0.286,1,5,0.2
"player",21900488,"Derrick Favors","Pelicans",46.91,0,24,10,4,1,1,0,10,16,0.625,2,2,1
"player",21900488,"JJ Redick","Pelicans",25.94,0,13,0,1,1,0,0,5,6,0.833,2,3,0.667
"player",21900488,"Lonzo Ball","Pelicans",55.34,0,20,7,3,1,2,0,8,12,0.667,4,7,0.571
"player",21900488,"Josh Hart","Pelicans",33.07,0,8,4,1,2,2,0,3,8,0.375,0,4,0
"player",21900488,"Jaxson Hayes","Pelicans",5.01,0,0,2,0,0,0,1,0,2,0,0,0,0
"player",21900488,"E'Twaun Moore","Pelicans",32.66,0,10,2,1,1,1,0,3,3,1,1,1,1
"player",21900488,"Jahlil Okafor","Pelicans",5.92,0,7,1,0,0,0,0,3,3,1,1,1,1
"player",21900488,"Kenrich Williams","Pelicans",11.85,0,2,0,2,0,1,0,0,3,0,0,3,0
"player",21900488,"Frank Jackson","Pelicans",5.88,0,3,0,0,0,0,0,1,4,0.25,1,3,0.333
"player",21900489,"Harrison Barnes","Kings",38.35,0,12,2,0,1,0,0,5,7,0.714,2,4,0.5
"player",21900489,"Nemanja Bjelica","Kings",40.46,0,11,6,1,2,0,1,4,11,0.364,0,4,0
"player",21900489,"Richaun Holmes","Kings",39.92,0,20,1,3,3,1,0,7,10,0.7,3,4,0.75
"player",21900489,"Buddy Hield","Kings",45.26,0,27,4,1,1,2,1,11,19,0.579,1,7,0.143
"player",21900489,"De'Aaron Fox","Kings",43.03,0,12,1,5,1,0,0,3,9,0.333,0,3,0
"player",21900489,"Cory Joseph","Kings",21.69,0,9,1,2,1,0,0,3,6,0.5,0,1,0
"player",21900489,"Bogdan Bogdanovic","Kings",34.17,0,11,4,4,1,1,1,4,10,0.4,1,3,0.333
"player",21900489,"Harry Giles III","Kings",20.32,0,7,3,3,2,1,1,1,3,0.333,0,0,0
"player",21900489,"Trevor Ariza","Kings",21.89,0,7,4,0,0,0,0,3,4,0.75,1,2,0.5
"player",21900489,"Michael Porter Jr.","Nuggets",36.6,0,24,3,4,0,0,0,8,12,0.667,2,6,0.333
"player",21900489,"Jerami Grant","Nuggets",45.52,0,20,2,1,1,1,2,8,17,0.471,4,8,0.5
"player",21900489,"Nikola Jokic","Nuggets",35.49,0,8,4,2,0,1,0,4,7,0.571,0,0,0
"player",21900489,"Will Barton","Nuggets",41.71,0,6,3,4,5,1,0,2,5,0.4,1,3,0.333
"player",21900489,"Jamal Murray","Nuggets",43.87,0,15,4,5,1,2,1,6,11,0.545,0,3,0
"player",21900489,"Monte Morris","Nuggets",21.91,0,3,0,2,2,0,0,1,2,0.5,1,2,0.5
"player",21900489,"Juancho Hernangomez","Nuggets",25.47,0,11,5,1,1,0,0,4,7,0.571,2,5,0.4
"player",21900489,"Mason Plumlee","Nuggets",29.38,0,15,4,3,0,0,0,7,13,0.538,0,2,0
"player",21900489,"Malik Beasley","Nuggets",31.99,0,3,1,2,0,1,0,1,4,0.25,1,3,0.333
"player",21900489,"Torrey Craig","Nuggets",12.44,0,6,1,1,0,0,1,2,5,0.4,2,2,1
"player",21900490,"Dorian Finney-Smith","Mavericks",41.27,0,14,5,8,2,1,1,5,9,0.556,3,4,0.75
"player",21900490,"Kristaps Porzingis","Mavericks",40.04,0,28,7,2,4,1,1,10,15,0.667,1,2,0.5
"player",21900490,"Dwight Powell","Mavericks",42.63,0,16,6,5,0,2,1,7,13,0.538,1,3,0.333
"player",21900490,"Tim Hardaway Jr.","Mavericks",8.01,0,0,1,0,0,1,0,0,1,0,0,0,0
"player",21900490,"Luka Doncic","Mavericks",41.91,0,15,3,2,3,2,0,5,7,0.714,1,1,1
"player",21900490,"Seth Curry","Mavericks",29.02,0,7,1,4,0,1,0,1,4,0.25,1,4,0.25
"player",21900490,"Maxi Kleber","Mavericks",19.52,0,8,1,0,2,0,0,2,6,0.333,2,2,1
"player",21900490,"Justin Jackson","Mavericks",26.77,0,4,2,1,0,0,0,2,6,0.333,0,2,0
"player",21900490,"Delon Wright","Mavericks",23.83,0,0,2,1,0,3,0,0,3,0,0,1,0
"player",21900490,"Boban Marjanovic","Mavericks",3.92,0,2,2,0,0,0,0,1,2,0.5,0,0,0
"player",21900490,"Ryan Broekhoff","Mavericks",8.66,0,3,1,0,1,0,1,1,3,0.333,0,1,0
"player",21900490,"Jalen Brunson","Mavericks",6.8,0,4,1,0,0,0,0,2,3,0.667,0,0,0
"player",21900490,"J.J. Barea","Mavericks",18.02,0,0,0,2,2,0,0,0,2,0,0,1,0
"player",21900490,"LeBron James","Lakers",44.11,0,12,6,2,2,2,0,4,8,0.5,2,4,0.5
"player",21900490,"Anthony Davis","Lakers",49.45,0,9,8,2,4,2,1,3,10,0.3,2,7,0.286
"player",21900490,"JaVale McGee","Lakers",20.22,0,9,2,1,1,0,3,4,10,0.4,1,2,0.5
"player",21900490,"Danny Green","Lakers",29.22,0,15,2,1,2,2,0,4,9,0.444,1,5,0.2
"player",21900490,"Avery Bradley","Lakers",29.67,0,2,0,2,2,2,0,1,10,0.1,0,5,0
"player",21900490,"Kyle Kuzma","Lakers",35.75,0,17,5,0,0,1,0,6,9,0.667,1,2,0.5
"player",21900490,"Kentavious Caldwell-Pope","Lakers",34.46,0,7,3,1,3,1,1,3,8,0.375,1,5,0.2
"player",21900490,"Rajon Rondo","Lakers",25.03,0,3,2,2,0,0,1,1,5,0.2,1,2,0.5
"player",21900490,"Alex Caruso","Lakers",23.25,0,4,1,0,1,1,0,1,5,0.2,0,1,0
"player",21900490,"Dwight Howard","Lakers",25.7,0,11,3,2,2,1,1,4,12,0.333,1,6,0.167
"player",21900490,"Troy Daniels","Lakers",1.26,0,0,0,1,0,0,0,0,0,0,0,0,0
"player",21900490,"Quinn Cook","Lakers",1.27,0,0,0,0,0,0,0,0,0,0,0,0,0
"player",21900490,"Jared Dudley","Lakers",1.27,0,0,1,0,0,0,0,0,0,0,0,0,0
"player",21900491,"De'Andre Hunter","Hawks",46.8,0,7,5,3,0,1,0,3,9,0.333,1,5,0.2
"player",21900491,"John Collins","Hawks",45.07,0,9,9,0,3,1,0,4,11,0.364,1,4,0.25
"player",21900491,"Bruno Fernando","Hawks",17.38,0,14,2,1,0,0,0,5,14,0.357,0,1,0
"player",21900491,"Kevin Huerter","Hawks",44.79,0,14,6,2,2,2,2,5,10,0.5,2,4,0.5
"player",21900491,"Cam Reddish","Hawks",34.58,0,5,1,0,1,1,0,1,5,0.2,0,2,0
"player",21900491,"Vince Carter","Hawks",25.36,0,4,2,1,0,0,0,2,4,0.5,0,0,0
"player",21900491,"Alex Len","Hawks",30.63,0,21,9,0,1,0,0,10,14,0.714,0,3,0
"player",21900491,"Brandon Goodwin","Hawks",28.22,0,1,3,3,2,2,1,0,3,0,0,1,0
"player",21900491,"DeAndre' Bembry","Hawks",25.79,0,6,3,0,0,1,1,3,10,0.3,0,2,0
"player",21900491,"Allen Crabbe","Hawks",14.03,0,2,1,1,0,0,0,0,3,0,0,1,0
"player",21900491,"Damian Jones","Hawks",6.7,0,3,0,1,0,0,0,1,1,1,0,0,0
"player",21900491,"Wes Iwundu","Magic",29.05,0,6,1,2,1,1,1,2,11,0.182,1,4,0.25
"player",21900491,"Jonathan Isaac","Magic",41.44,0,10,3,1,4,3,2,4,8,0.5,0,1,0
"player",21900491,"Nikola Vucevic","Magic",44.59,0,22,5,5,5,2,0,10,17,0.588,0,2,0
"player",21900491,"Evan Fournier","Magic",43.32,0,10,3,1,2,1,0,3,6,0.5,2,3,0.667
"player",21900491,"Markelle Fultz","Magic",40.01,0,19,7,4,2,1,0,7,11,0.636,3,5,0.6
"player",21900491,"Terrence Ross","Magic",36.59,0,5,3,0,3,0,0,1,4,0.25,0,2,0
"player",21900491,"Melvin Frazier Jr.","Magic",6.4,0,0,1,1,0,0,0,0,0,0,0,0,0
"player",21900491,"Mo Bamba","Magic",17.02,0,15,2,0,2,0,2,7,11,0.636,1,3,0.333
"player",21900491,"D.J. Augustin","Magic",37.52,0,5,4,3,1,1,0,1,7,0.143,1,6,0.167
"player",21900491,"Amile Jefferson","Magic",12.06,0,2,0,1,0,0,1,1,5,0.2,0,2,0
"player",21900492,"Jimmy Butler","Heat",49.63,0,3,5,2,2,0,0,1,10,0.1,1,5,0.2
"player",21900492,"Bam Adebayo","Heat",48.25,0,13,11,4,0,0,0,4,9,0.444,2,4,0.5
"player",21900492,"Meyers Leonard","Heat",33.71,0,13,4,1,0,0,0,5,9,0.556,2,5,0.4
"player",21900492,"Duncan Robinson","Heat",42.14,0,15,4,0,1,1,0,6,10,0.6,2,4,0.5
"player",21900492,"Kendrick Nunn","Heat",45.46,0,20,2,4,3,0,0,8,16,0.5,1,4,0.25
"player",21900492,"Derrick Jones Jr.","Heat",42.51,0,18,4,5,1,3,1,6,12,0.5,4,7,0.571
