"typeResult","idGame","namePlayer","fgContested","fg2Contested","fg3Contested","boxOutsPlayerTeamRebound","screenAssist","ptsScreenAssist","pts","deflections","chargesDrawn","looseBallsRecoveredOffense","looseBallsRecoveredDefense","looseBallsRecovered","boxOutsOffense","boxOutsDefense","boxOutsPlayerTREB","boxOuts"
"player",21900466,"Alfonzo McKinnie",0,0,0,"0",0,0,2,1,0,0,0,0,0,0,0,0
"player",21900466,"Gordon Hayward",5,3,2,"1",1,2,7,0,0,0,0,0,0,2,0,2
"player",21900466,"Jayson Tatum",7,6,1,"0",1,2,30,2,0,1,1,2,0,0,0,0
"player",21900466,"Daniel Theis",7,7,0,"0",3,6,9,1,1,0,0,0,0,0,0,0
"player",21900466,"Jaylen Brown",5,0,5,"1",0,0,34,1,0,1,0,1,0,1,0,1
"player",21900466,"Kemba Walker",7,5,2,"1",1,3,13,0,0,1,0,1,0,2,0,2
"player",21900466,"Enes Kanter",7,7,0,"7",4,8,14,3,0,0,0,0,3,4,4,7
"player",21900466,"Grant Williams",6,3,3,"1",1,2,2,0,0,0,0,0,0,1,0,1
"player",21900466,"Romeo Langford",4,3,1,"0",0,0,3,1,0,1,0,1,0,0,0,0
"player",21900466,"Brad Wanamaker",1,1,0,"0",0,0,8,2,0,0,1,1,0,0,0,0
"player",21900466,"Semi Ojeleye",1,0,1,"0",3,7,0,0,0,1,0,1,0,0,0,0
"player",21900466,"Javonte Green",1,1,0,"0",2,4,4,0,0,0,0,0,0,1,0,1
"player",21900466,"Carsen Edwards",0,0,0,"0",0,0,0,1,0,0,0,0,0,0,0,0
"player",21900466,"Tremont Waters",0,0,0,"0",0,0,5,0,0,0,0,0,0,0,0,0
"player",21900467,"Terrance Ferguson",8,5,3,"0",1,2,0,1,0,0,1,1,0,0,0,0
"player",21900467,"Darius Bazley",11,8,3,"0",0,0,0,0,0,0,0,0,0,1,0,1
"player",21900467,"Steven Adams",13,11,2,"3",7,14,14,2,0,2,3,5,2,2,3,4
"player",21900467,"Shai Gilgeous-Alexander",5,2,3,"0",0,0,27,6,0,1,1,2,0,0,0,0
"player",21900467,"Chris Paul",2,0,2,"1",0,0,16,1,0,1,1,2,0,1,0,1
"player",21900467,"Nerlens Noel",15,11,4,"1",1,2,8,2,0,1,0,1,0,1,0,1
"player",21900467,"Dennis Schroder",1,1,0,"0",0,0,24,0,0,0,0,0,0,0,0,0
"player",21900467,"Luguentz Dort",4,2,2,"2",0,0,7,0,0,1,1,2,0,2,0,2
"player",21900467,"Deonte Burton",10,8,2,"1",1,2,6,0,0,0,1,1,0,3,0,3
"player",21900467,"Abdel Nader",3,0,3,"0",1,3,2,2,0,0,2,2,0,0,0,0
"player",21900467,"Miles Bridges",7,4,3,"0",0,0,11,1,0,0,0,0,0,0,0,0
"player",21900467,"P.J. Washington",10,7,3,"0",2,5,14,1,0,1,0,1,0,2,0,2
"player",21900467,"Bismack Biyombo",11,8,3,"2",5,12,10,1,0,0,0,0,0,3,2,3
"player",21900467,"Devonte' Graham",7,1,6,"1",0,0,15,2,0,1,1,2,0,1,1,1
"player",21900467,"Terry Rozier",5,2,3,"0",0,0,26,5,0,1,0,1,0,0,0,0
"player",21900467,"Cody Martin",5,3,2,"0",0,0,10,1,0,1,1,2,0,0,0,0
"player",21900467,"Marvin Williams",4,1,3,"1",0,0,4,0,0,0,0,0,0,1,0,1
"player",21900467,"Malik Monk",2,1,1,"1",0,0,4,1,0,0,0,0,0,1,0,1
"player",21900467,"Cody Zeller",10,8,2,"5",5,11,8,2,0,0,1,1,1,5,3,6
"player",21900467,"Dwayne Bacon",0,0,0,"0",0,0,0,2,0,0,0,0,0,0,0,0
"player",21900468,"Tobias Harris",4,4,0,"2",0,0,24,0,0,0,0,0,2,1,1,3
"player",21900468,"Al Horford",12,9,3,"5",3,7,7,1,0,1,1,2,0,9,1,9
"player",21900468,"Joel Embiid",8,6,2,"0",4,8,24,0,0,1,1,2,0,0,0,0
"player",21900468,"Josh Richardson",8,4,4,"0",0,0,15,3,0,0,3,3,0,0,0,0
"player",21900468,"Ben Simmons",6,3,3,"0",2,5,13,5,0,0,3,3,1,1,0,2
"player",21900468,"James Ennis III",3,2,1,"0",0,0,2,0,0,2,0,2,0,0,0,0
"player",21900468,"Furkan Korkmaz",7,3,4,"0",0,0,7,2,0,0,2,2,0,0,0,0
"player",21900468,"Mike Scott",0,0,0,"4",1,2,0,0,0,0,1,1,0,4,1,4
"player",21900468,"Trey Burke",3,1,2,"0",0,0,5,0,0,0,0,0,0,0,0,0
"player",21900468,"Jonathan Isaac",7,6,1,"2",2,4,4,4,0,0,0,0,0,4,0,4
"player",21900468,"Aaron Gordon",7,5,2,"2",2,4,19,3,0,0,1,1,0,2,0,2
"player",21900468,"Nikola Vucevic",12,5,7,"4",6,14,16,2,0,0,2,2,0,4,1,4
"player",21900468,"Evan Fournier",7,6,1,"1",0,0,20,3,0,1,1,2,0,4,0,4
"player",21900468,"Markelle Fultz",7,4,3,"1",1,3,13,0,0,1,0,1,0,1,0,1
"player",21900468,"Terrence Ross",0,0,0,"1",0,0,17,3,0,0,1,1,0,1,1,1
"player",21900468,"D.J. Augustin",4,3,1,"4",1,2,4,1,0,2,0,2,0,4,0,4
"player",21900468,"Wes Iwundu",6,6,0,"3",0,0,0,2,0,0,0,0,0,4,0,4
"player",21900468,"Khem Birch",4,4,0,"1",5,12,5,1,1,0,0,0,0,2,0,2
"player",21900469,"Khris Middleton",6,2,4,"1",0,0,23,1,0,0,0,0,0,1,0,1
"player",21900469,"Ersan Ilyasova",7,3,4,"3",0,0,18,3,0,0,1,1,0,3,1,3
"player",21900469,"Brook Lopez",26,20,6,"3",4,9,19,0,0,0,1,1,0,4,1,4
"player",21900469,"Wesley Matthews",3,1,2,"0",1,2,0,0,0,0,0,0,0,0,0,0
"player",21900469,"Donte DiVincenzo",11,6,5,"0",2,6,10,4,0,0,1,1,0,0,0,0
"player",21900469,"George Hill",5,2,3,"0",0,0,8,1,0,1,1,2,0,0,0,0
"player",21900469,"Sterling Brown",1,1,0,"2",0,0,5,4,0,0,0,0,0,2,0,2
"player",21900469,"Pat Connaughton",7,3,4,"1",0,0,7,0,0,2,2,4,0,1,0,1
"player",21900469,"Robin Lopez",8,7,1,"3",3,7,10,1,0,0,0,0,0,7,1,7
"player",21900469,"Kyle Korver",3,1,2,"1",2,4,8,4,0,0,0,0,0,1,0,1
"player",21900469,"D.J. Wilson",3,2,1,"2",2,4,0,0,0,0,0,0,0,2,1,2
"player",21900469,"Thanasis Antetokounmpo",1,0,1,"0",0,0,4,1,0,0,0,0,0,0,0,0
"player",21900469,"De'Andre Hunter",4,2,2,"0",0,0,5,1,0,1,1,2,0,1,0,1
"player",21900469,"John Collins",11,8,3,"1",3,7,9,1,0,1,1,2,0,1,1,1
"player",21900469,"Bruno Fernando",9,5,4,"0",3,6,6,0,0,0,1,1,3,3,0,6
"player",21900469,"Kevin Huerter",2,0,2,"0",0,0,12,2,0,0,0,0,0,1,0,1
"player",21900469,"Trae Young",1,0,1,"0",0,0,12,0,0,0,0,0,0,0,0,0
"player",21900469,"Damian Jones",8,6,2,"1",2,4,2,2,0,1,1,2,0,1,0,1
"player",21900469,"Cam Reddish",6,6,0,"0",0,0,11,1,0,0,1,1,0,0,0,0
"player",21900469,"DeAndre' Bembry",1,1,0,"0",0,0,9,4,0,0,0,0,0,1,0,1
"player",21900469,"Vince Carter",2,1,1,"0",1,2,0,0,0,0,0,0,0,0,0,0
"player",21900469,"Allen Crabbe",2,2,0,"0",0,0,20,3,0,0,1,1,0,0,0,0
"player",21900469,"Brandon Goodwin",4,1,3,"0",0,0,0,0,0,0,1,1,0,0,0,0
"player",21900469,"Evan Turner",3,1,2,"2",0,0,0,1,0,0,0,0,0,2,0,2
"player",21900469,"Chandler Parsons",3,2,1,"0",0,0,0,1,0,0,0,0,0,0,0,0
"player",21900470,"T.J. Warren",4,1,3,"1",0,0,16,2,1,1,0,1,0,3,1,3
"player",21900470,"Domantas Sabonis",5,1,4,"0",10,25,8,1,0,0,0,0,0,0,0,0
"player",21900470,"Myles Turner",9,8,1,"1",5,10,13,1,0,0,0,0,0,2,0,2
"player",21900470,"Jeremy Lamb",4,1,3,"0",0,0,16,10,0,0,0,0,0,0,0,0
"player",21900470,"Aaron Holiday",7,3,4,"0",0,0,17,0,0,0,0,0,0,0,0,0
"player",21900470,"Justin Holiday",8,4,4,"0",3,8,11,1,0,0,1,1,0,2,0,2
"player",21900470,"T.J. McConnell",3,2,1,"0",0,0,6,0,0,0,0,0,0,0,0,0
"player",21900470,"Goga Bitadze",4,4,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900470,"Edmond Sumner",6,4,2,"0",1,3,11,3,0,0,0,0,0,0,0,0
"player",21900470,"Doug McDermott",2,0,2,"0",0,0,14,0,0,1,0,1,0,1,0,1
"player",21900470,"Jimmy Butler",5,2,3,"0",0,0,20,4,0,2,0,2,0,1,0,1
"player",21900470,"Bam Adebayo",7,2,5,"1",5,12,18,2,0,1,0,1,0,3,0,3
"player",21900470,"Meyers Leonard",9,7,2,"0",2,4,0,0,0,0,0,0,1,2,0,3
"player",21900470,"Duncan Robinson",6,2,4,"1",0,0,18,0,0,0,0,0,0,1,0,1
"player",21900470,"Kendrick Nunn",9,5,4,"0",0,0,17,2,0,0,0,0,0,0,0,0
"player",21900470,"Derrick Jones Jr.",9,5,4,"0",1,3,7,0,0,0,0,0,0,0,0,0
"player",21900470,"Goran Dragic",5,5,0,"0",0,0,14,0,0,0,2,2,0,0,0,0
"player",21900470,"Tyler Herro",8,7,1,"0",0,0,10,0,0,0,0,0,0,0,0,0
"player",21900470,"Kelly Olynyk",7,4,3,"1",1,2,9,2,0,0,1,1,0,2,0,2
"player",21900471,"Kelly Oubre Jr.",3,1,2,"0",0,0,6,3,0,0,0,0,0,0,0,0
"player",21900471,"Dario Saric",11,7,4,"0",1,2,11,1,0,1,0,1,1,1,0,2
"player",21900471,"Aron Baynes",9,6,3,"7",5,11,9,0,0,0,0,0,0,10,3,10
"player",21900471,"Devin Booker",5,4,1,"0",0,0,34,4,0,0,0,0,0,0,0,0
"player",21900471,"Ricky Rubio",8,6,2,"0",0,0,11,1,0,0,1,1,0,0,0,0
"player",21900471,"Cameron Johnson",11,7,4,"0",1,2,5,0,0,1,0,1,0,1,0,1
"player",21900471,"Jevon Carter",2,1,1,"0",0,0,0,3,0,0,1,1,0,0,0,0
"player",21900471,"Frank Kaminsky",3,3,0,"3",0,0,10,1,0,0,0,0,0,4,0,4
"player",21900471,"Mikal Bridges",7,6,1,"0",0,0,6,3,0,2,0,2,0,1,0,1
"player",21900471,"Tyler Johnson",2,1,1,"0",0,0,4,1,0,0,0,0,0,0,0,0
"player",21900471,"Glenn Robinson III",12,8,4,"2",0,0,12,4,0,1,0,1,0,2,1,2
"player",21900471,"Draymond Green",12,4,8,"4",4,10,11,6,0,0,0,0,0,8,3,8
"player",21900471,"Willie Cauley-Stein",6,3,3,"1",7,16,9,2,0,0,1,1,0,3,1,3
"player",21900471,"Damion Lee",3,1,2,"1",0,0,16,5,1,1,2,3,0,1,0,1
"player",21900471,"D'Angelo Russell",3,0,3,"0",0,0,31,2,0,0,0,0,0,0,0,0
"player",21900471,"Jacob Evans",1,0,1,"0",0,0,2,0,0,0,0,0,0,0,0,0
"player",21900471,"Marquese Chriss",3,1,2,"0",2,4,2,0,0,0,0,0,1,1,0,2
"player",21900471,"Alen Smailagic",2,2,0,"0",0,0,4,0,0,1,0,1,0,0,0,0
"player",21900471,"Alec Burks",1,1,0,"2",0,0,13,2,0,0,1,1,0,2,0,2
"player",21900471,"Ky Bowman",8,8,0,"1",0,0,5,1,1,2,0,2,0,1,0,1
"player",21900472,"Jae Crowder",7,1,6,"0",0,0,4,0,0,0,0,0,0,0,0,0
"player",21900472,"Jaren Jackson Jr.",16,12,4,"1",0,0,20,2,0,1,0,1,0,1,0,1
"player",21900472,"Jonas Valanciunas",9,8,1,"0",1,2,14,1,0,0,0,0,1,0,0,1
"player",21900472,"Dillon Brooks",7,5,2,"0",0,0,7,1,0,1,1,2,0,1,0,1
"player",21900472,"Ja Morant",4,2,2,"2",0,0,16,1,0,1,0,1,0,2,0,2
"player",21900472,"Tyus Jones",4,2,2,"0",0,0,8,1,0,0,0,0,0,0,0,0
"player",21900472,"Brandon Clarke",11,9,2,"2",2,4,15,0,0,0,0,0,0,3,1,3
"player",21900472,"Kyle Anderson",3,2,1,"0",0,0,3,0,0,0,2,2,0,1,0,1
"player",21900472,"De'Anthony Melton",3,1,2,"0",0,0,17,2,0,1,0,1,0,0,0,0
"player",21900472,"Solomon Hill",2,0,2,"2",0,0,0,2,0,0,0,0,0,4,0,4
"player",21900472,"Grayson Allen",5,4,1,"0",0,0,6,1,0,0,1,1,0,0,0,0
"player",21900472,"Bruno Caboclo",0,0,0,"1",0,0,0,0,0,0,0,0,1,1,1,2
"player",21900472,"Will Barton",8,3,5,"1",0,0,20,3,0,0,0,0,0,2,0,2
"player",21900472,"Nikola Jokic",9,6,3,"4",1,2,31,6,0,0,1,1,0,6,1,6
"player",21900472,"Mason Plumlee",11,6,5,"0",4,9,15,0,0,0,0,0,0,2,0,2
"player",21900472,"Gary Harris",6,1,5,"0",0,0,12,5,0,0,1,1,0,2,0,2
"player",21900472,"Jamal Murray",6,4,2,"2",0,0,15,3,0,1,0,1,1,1,0,2
"player",21900472,"Jerami Grant",8,3,5,"0",0,0,12,0,0,0,0,0,0,1,0,1
"player",21900472,"Michael Porter Jr.",3,3,0,"0",0,0,11,2,0,1,1,2,0,0,0,0
"player",21900472,"Monte Morris",2,2,0,"0",0,0,3,1,0,0,0,0,0,0,0,0
"player",21900472,"Juancho Hernangomez",0,0,0,"0",0,0,0,0,0,0,2,2,0,0,0,0
"player",21900472,"Malik Beasley",0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900473,"Patrick McCaw",5,1,4,"1",0,0,18,3,0,0,2,2,0,4,1,4
"player",21900473,"OG Anunoby",4,1,3,"1",1,3,7,0,0,0,1,1,0,1,1,1
"player",21900473,"Serge Ibaka",12,8,4,"5",6,13,20,3,0,2,0,2,1,5,2,6
"player",21900473,"Fred VanVleet",8,4,4,"1",0,0,18,5,0,0,2,2,0,1,0,1
"player",21900473,"Kyle Lowry",8,5,3,"2",0,0,30,4,1,1,2,3,1,2,0,3
"player",21900473,"Chris Boucher",6,5,1,"3",2,5,6,0,0,1,0,1,1,2,1,3
"player",21900473,"Rondae Hollis-Jefferson",6,4,2,"1",0,0,3,0,0,0,0,0,0,2,1,2
"player",21900473,"Terence Davis",5,3,2,"0",0,0,7,1,0,0,0,0,0,1,0,1
"player",21900473,"Oshae Brissett",6,3,3,"2",0,0,4,0,0,1,0,1,0,5,2,5
"player",21900473,"Malcolm Miller",1,0,1,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900473,"Stanley Johnson",0,0,0,"1",0,0,0,0,0,0,0,0,0,1,1,1
"player",21900473,"Gordon Hayward",7,6,1,"0",1,2,13,4,0,1,2,3,0,0,0,0
"player",21900473,"Jayson Tatum",7,2,5,"0",1,3,12,2,0,0,2,2,0,0,0,0
"player",21900473,"Daniel Theis",9,7,2,"1",3,6,4,0,0,0,0,0,1,3,0,4
"player",21900473,"Jaylen Brown",7,2,5,"4",0,0,17,4,0,2,0,2,0,7,3,7
"player",21900473,"Kemba Walker",16,9,7,"0",0,0,30,2,1,0,1,1,0,0,0,0
"player",21900473,"Marcus Smart",5,1,4,"2",2,4,7,5,2,0,0,0,0,4,1,4
"player",21900473,"Grant Williams",3,3,0,"1",0,0,1,1,0,0,1,1,1,0,0,1
"player",21900473,"Enes Kanter",10,7,3,"0",2,6,11,0,0,1,0,1,0,1,0,1
"player",21900473,"Brad Wanamaker",1,1,0,"1",0,0,2,2,0,1,0,1,0,1,0,1
"player",21900473,"Romeo Langford",1,1,0,"1",0,0,0,0,0,0,0,0,0,2,0,2
"player",21900473,"Carsen Edwards",0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900473,"Javonte Green",1,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0
"player",21900474,"T.J. Warren",5,2,3,"0",0,0,20,0,0,0,0,0,0,0,0,0
"player",21900474,"Domantas Sabonis",11,10,1,"0",3,8,15,1,0,1,0,1,0,3,0,3
"player",21900474,"Myles Turner",9,7,2,"0",1,2,9,1,0,0,0,0,0,1,0,1
"player",21900474,"Jeremy Lamb",5,2,3,"0",0,0,7,2,0,0,0,0,0,0,0,0
"player",21900474,"Aaron Holiday",12,1,11,"0",0,0,25,2,0,0,0,0,0,0,0,0
"player",21900474,"Justin Holiday",4,3,1,"0",0,0,0,5,0,0,0,0,0,0,0,0
"player",21900474,"T.J. McConnell",4,2,2,"1",0,0,4,2,0,0,0,0,0,2,0,2
"player",21900474,"Edmond Sumner",0,0,0,"1",0,0,0,1,0,0,0,0,0,1,0,1
"player",21900474,"Doug McDermott",4,2,2,"0",0,0,9,0,0,1,1,2,0,0,0,0
"player",21900474,"Goga Bitadze",5,4,1,"0",1,2,3,0,0,0,0,0,0,0,0,0
"player",21900474,"Alize Johnson",0,0,0,"0",0,0,4,0,0,0,0,0,0,0,0,0
"player",21900474,"TJ Leaf",4,1,3,"0",0,0,2,0,0,0,0,0,0,0,0,0
"player",21900474,"Jrue Holiday",8,4,4,"0",0,0,20,6,0,1,1,2,1,0,0,1
"player",21900474,"Brandon Ingram",5,2,3,"2",2,5,24,4,0,0,2,2,0,2,1,2
"player",21900474,"Derrick Favors",13,10,3,"0",1,2,10,0,1,1,2,3,0,4,0,4
"player",21900474,"JJ Redick",5,4,1,"0",1,2,15,0,0,0,0,0,0,0,0,0
"player",21900474,"Lonzo Ball",4,3,1,"0",0,0,13,1,0,0,0,0,0,1,0,1
"player",21900474,"Jaxson Hayes",7,6,1,"1",5,11,2,2,0,0,0,0,0,1,0,1
"player",21900474,"Josh Hart",11,8,3,"0",0,0,11,3,0,0,0,0,0,1,0,1
"player",21900474,"E'Twaun Moore",4,3,1,"1",1,2,11,2,0,2,0,2,0,1,0,1
"player",21900474,"Kenrich Williams",1,0,1,"1",0,0,0,1,0,0,0,0,0,1,1,1
"player",21900474,"Frank Jackson",2,0,2,"0",0,0,4,2,1,0,1,1,0,0,0,0
"player",21900474,"Nickeil Alexander-Walker",1,1,0,"0",0,0,5,0,0,0,0,0,0,0,0,0
"player",21900474,"Nicolo Melli",0,0,0,"0",0,0,5,0,0,0,0,0,0,2,0,2
"player",21900475,"Tobias Harris",5,2,3,"1",1,3,12,2,0,0,0,0,0,1,1,1
"player",21900475,"Al Horford",8,8,0,"3",2,4,7,0,0,1,0,1,0,3,1,3
"player",21900475,"Joel Embiid",13,9,4,"1",3,6,35,2,0,0,0,0,0,2,1,2
"player",21900475,"Josh Richardson",10,6,4,"0",0,0,17,2,0,0,1,1,0,0,0,0
"player",21900475,"Ben Simmons",7,7,0,"0",0,0,15,2,0,2,1,3,0,0,0,0
"player",21900475,"James Ennis III",2,2,0,"0",0,0,11,0,0,1,1,2,0,0,0,0
"player",21900475,"Furkan Korkmaz",5,4,1,"0",1,3,5,1,0,0,0,0,0,0,0,0
"player",21900475,"Mike Scott",4,3,1,"2",0,0,3,0,0,0,0,0,0,2,2,2
"player",21900475,"Trey Burke",6,4,2,"0",1,2,11,2,0,0,0,0,0,0,0,0
"player",21900475,"Jimmy Butler",7,4,3,"4",2,4,25,4,0,2,1,3,1,3,0,4
"player",21900475,"Bam Adebayo",20,14,6,"4",8,20,11,2,0,0,0,0,0,7,0,7
"player",21900475,"Meyers Leonard",9,7,2,"3",1,3,7,1,1,1,0,1,3,3,2,6
"player",21900475,"Duncan Robinson",2,0,2,"0",1,2,16,0,0,0,0,0,0,0,0,0
"player",21900475,"Kendrick Nunn",2,1,1,"1",0,0,10,1,0,0,0,0,0,1,1,1
"player",21900475,"Derrick Jones Jr.",10,8,2,"1",4,9,13,1,0,0,0,0,0,4,0,4
"player",21900475,"Tyler Herro",6,2,4,"0",0,0,16,0,0,0,0,0,0,1,0,1
"player",21900475,"Goran Dragic",12,5,7,"0",0,0,19,5,0,0,0,0,0,1,0,1
"player",21900475,"Kelly Olynyk",0,0,0,"1",1,3,0,0,0,0,0,0,0,5,0,5
"player",21900476,"Marcus Morris Sr.",7,4,3,"2",0,0,10,3,0,0,0,0,0,2,0,2
"player",21900476,"Julius Randle",3,2,1,"6",0,0,30,3,0,1,0,1,0,9,4,9
"player",21900476,"Taj Gibson",11,10,1,"2",0,0,4,0,0,0,0,0,0,3,1,3
"player",21900476,"RJ Barrett",7,4,3,"0",0,0,14,2,0,0,0,0,0,0,0,0
"player",21900476,"Elfrid Payton",7,4,3,"0",0,0,4,1,0,1,0,1,0,0,0,0
"player",21900476,"Damyean Dotson",6,4,2,"0",0,0,5,0,0,0,0,0,0,0,0,0
"player",21900476,"Mitchell Robinson",4,3,1,"4",0,0,9,1,0,0,1,1,0,6,1,6
"player",21900476,"Bobby Portis",5,5,0,"5",1,2,17,0,0,0,0,0,2,8,2,10
"player",21900476,"Frank Ntilikina",8,4,4,"0",0,0,8,2,0,0,1,1,0,0,0,0
"player",21900476,"Kevin Knox II",6,5,1,"0",0,0,6,1,0,0,0,0,0,1,0,1
"player",21900476,"Allonzo Trier",0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900476,"Troy Brown Jr.",5,0,5,"0",0,0,9,4,0,0,0,0,0,0,0,0
"player",21900476,"Johnathan Williams",1,0,1,"1",3,7,2,1,0,0,0,0,0,2,0,2
"player",21900476,"Ian Mahinmi",11,9,2,"2",3,7,9,1,0,0,1,1,1,3,1,4
"player",21900476,"Gary Payton II",8,4,4,"2",1,3,15,6,0,1,3,4,0,2,1,2
"player",21900476,"Isaiah Thomas",2,1,1,"0",0,0,20,0,0,2,0,2,0,0,0,0
"player",21900476,"Jordan McRae",10,4,6,"0",0,0,20,1,0,1,2,3,0,0,0,0
"player",21900476,"Isaac Bonga",6,3,3,"0",0,0,8,2,1,0,0,0,0,2,0,2
"player",21900476,"Ish Smith",3,2,1,"0",0,0,13,1,0,1,1,2,0,0,0,0
"player",21900476,"Garrison Mathews",1,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900476,"Anzejs Pasecniks",13,11,2,"1",3,8,4,0,0,0,0,0,0,1,0,1
"player",21900476,"Admiral Schofield",0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900477,"De'Andre Hunter",3,2,1,"0",0,0,6,1,0,0,0,0,0,0,0,0
"player",21900477,"John Collins",13,7,6,"1",0,0,34,2,0,0,2,2,1,1,1,2
"player",21900477,"Bruno Fernando",5,1,4,"1",0,0,4,1,0,0,0,0,1,0,1,1
"player",21900477,"Kevin Huerter",6,3,3,"0",1,3,6,2,0,0,0,0,0,0,0,0
"player",21900477,"Cam Reddish",7,4,3,"0",0,0,2,4,0,0,0,0,0,0,0,0
"player",21900477,"Alex Len",10,8,2,"2",2,5,10,0,0,0,0,0,0,2,0,2
"player",21900477,"DeAndre' Bembry",0,0,0,"0",0,0,5,3,0,1,0,1,0,0,0,0
"player",21900477,"Vince Carter",2,1,1,"0",1,3,2,0,0,0,2,2,0,0,0,0
"player",21900477,"Allen Crabbe",1,1,0,"0",0,0,5,1,0,0,1,1,0,0,0,0
"player",21900477,"Evan Turner",2,1,1,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900477,"Damian Jones",4,4,0,"2",0,0,2,1,0,0,0,0,0,3,1,3
"player",21900477,"Brandon Goodwin",4,3,1,"2",0,0,5,0,0,0,0,0,0,2,0,2
"player",21900477,"Kris Dunn",7,2,5,"0",2,4,4,7,0,0,0,0,0,0,0,0
"player",21900477,"Lauri Markkanen",8,4,4,"1",0,0,25,0,0,0,1,1,0,1,0,1
"player",21900477,"Wendell Carter Jr.",7,7,0,"3",3,7,13,2,0,0,0,0,0,4,1,4
"player",21900477,"Zach LaVine",2,1,1,"0",0,0,19,2,0,1,1,2,0,0,0,0
"player",21900477,"Tomas Satoransky",10,3,7,"0",0,0,11,4,0,0,2,2,0,0,0,0
"player",21900477,"Coby White",3,1,2,"0",0,0,18,0,0,1,1,2,0,0,0,0
"player",21900477,"Thaddeus Young",9,6,3,"1",0,0,10,4,0,0,1,1,0,3,1,3
"player",21900477,"Daniel Gafford",9,8,1,"0",3,6,6,0,0,0,0,0,1,0,0,1
"player",21900477,"Denzel Valentine",7,4,3,"0",0,0,5,1,0,0,1,1,0,0,0,0
"player",21900477,"Ryan Arcidiacono",0,0,0,"0",0,0,0,1,0,0,0,0,0,0,0,0
"player",21900477,"Luke Kornet",1,1,0,"2",0,0,3,0,0,0,0,0,0,3,1,3
"player",21900477,"Shaquille Harrison",2,2,0,"0",0,0,2,3,0,0,0,0,0,0,0,0
"player",21900477,"Adam Mokoka",2,0,2,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900478,"Joe Harris",14,6,8,"2",0,0,12,1,0,1,0,1,0,2,0,2
"player",21900478,"Taurean Prince",6,2,4,"1",0,0,16,3,0,0,1,1,0,1,1,1
"player",21900478,"Jarrett Allen",12,11,1,"3",6,14,16,1,0,0,1,1,0,6,2,6
"player",21900478,"Garrett Temple",12,11,1,"0",0,0,2,3,0,0,0,0,0,0,0,0
"player",21900478,"Spencer Dinwiddie",10,5,5,"0",1,2,17,2,1,1,1,2,0,0,0,0
"player",21900478,"Timothe Luwawu-Cabarrot",6,2,4,"1",0,0,6,0,0,1,1,2,0,1,0,1
"player",21900478,"Wilson Chandler",6,4,2,"0",1,3,7,0,0,0,0,0,0,2,0,2
"player",21900478,"DeAndre Jordan",9,7,2,"1",1,3,6,0,0,0,0,0,0,3,0,3
"player",21900478,"Rodions Kurucs",3,0,3,"1",0,0,5,0,0,0,0,0,0,2,0,2
"player",21900478,"Theo Pinson",1,0,1,"0",0,0,11,1,0,0,0,0,0,0,0,0
"player",21900478,"Danuel House Jr.",11,9,2,"2",0,0,8,0,0,2,2,4,0,2,1,2
"player",21900478,"P.J. Tucker",8,3,5,"1",0,0,4,2,0,1,1,2,0,2,0,2
"player",21900478,"Tyson Chandler",8,7,1,"1",0,0,3,1,0,0,0,0,0,2,0,2
"player",21900478,"James Harden",11,5,6,"3",3,7,44,2,0,1,1,2,0,3,1,3
"player",21900478,"Russell Westbrook",9,3,6,"0",0,0,23,1,0,1,0,1,0,0,0,0
"player",21900478,"Ben McLemore",3,2,1,"3",2,6,3,1,0,1,0,1,0,3,0,3
"player",21900478,"Isaiah Hartenstein",12,8,4,"5",6,12,9,3,0,1,0,1,0,8,1,8
"player",21900478,"Austin Rivers",5,2,3,"1",0,0,14,0,0,0,0,0,0,1,0,1
"player",21900479,"Cedi Osman",7,3,4,"3",1,2,7,3,0,0,0,0,1,2,1,3
"player",21900479,"Larry Nance Jr.",6,3,3,"3",2,5,9,2,0,1,1,2,3,1,2,4
"player",21900479,"Tristan Thompson",11,7,4,"11",9,19,12,0,0,1,0,1,4,7,6,11
"player",21900479,"Collin Sexton",9,2,7,"1",0,0,18,1,0,1,0,1,0,1,0,1
"player",21900479,"Darius Garland",10,5,5,"0",0,0,18,2,0,1,1,2,0,0,0,0
"player",21900479,"Matthew Dellavedova",4,3,1,"2",0,0,6,3,0,1,0,1,0,2,0,2
"player",21900479,"Kevin Porter Jr.",7,6,1,"0",0,0,10,2,0,0,0,0,0,0,0,0
"player",21900479,"Dante Exum",6,3,3,"0",0,0,8,2,0,0,1,1,0,0,0,0
"player",21900479,"John Henson",8,8,0,"2",2,4,4,1,1,0,0,0,0,2,2,2
"player",21900479,"Alfonzo McKinnie",2,2,0,"3",0,0,2,0,0,0,0,0,0,3,1,3
